n,N,N_label,standard_paper_grid,seed,scaled_budget,Delta_N_u_total,Delta_N_u_mean_term,Delta_N_u_cov_term,self_consistency_kl_u
100,1000,N=n^(3/2),1,22,0.0826446280991735,6.054595991239239,2.191991016069728,3.86260497516951,0.0279918933360799
100,1000,N=n^(3/2),1,23,0.0826446280991735,4.423596451938707,0.6273605856865332,3.796235866252174,0.0213569791724535
100,1000,N=n^(3/2),1,24,0.0826446280991735,4.36634382663478,1.1763201005272157,3.1900237261075644,-0.0133756494249325
100,1000,N=n^(3/2),1,25,0.0826446280991735,3.937944466048728,1.0998706624295895,2.838073803619139,0.1140151233891611
100,1000,N=n^(3/2),1,26,0.0826446280991735,5.690660019949635,1.8590892515759965,3.831570768373638,0.0716880117015193
100,1000,N=n^(3/2),1,27,0.0826446280991735,5.436567050119797,1.3697707835715294,4.066796266548268,0.0677874562695322
100,1000,N=n^(3/2),1,28,0.0826446280991735,5.346908117037583,1.8661710421596651,3.480737074877918,0.0038648185881225
100,1000,N=n^(3/2),1,29,0.0826446280991735,5.101132068071701,1.65908919708416,3.4420428709875406,-0.0634508673135372
100,1000,N=n^(3/2),1,30,0.0826446280991735,4.802106780337099,0.8945354528030939,3.907571327534005,0.0103559807806256
100,1000,N=n^(3/2),1,31,0.0826446280991735,5.938642662177415,2.4082870614166536,3.5303556007607613,-0.0796802246978782
100,1000,N=n^(3/2),1,32,0.0826446280991735,4.186152385088297,1.625651550670547,2.5605008344177502,0.0003768667010819
100,1000,N=n^(3/2),1,33,0.0826446280991735,3.3632444344628407,0.986605769700338,2.376638664762502,0.0376099902691251
100,1000,N=n^(3/2),1,34,0.0826446280991735,6.124060015960459,2.109737838324862,4.014322177635597,0.1248866211325108
100,1000,N=n^(3/2),1,35,0.0826446280991735,8.794135253663,2.015961932380554,6.7781733212824475,0.0049110062082632
100,1000,N=n^(3/2),1,36,0.0826446280991735,3.4174796288665137,1.1710408307033315,2.246438798163182,0.044611356617511
100,1000,N=n^(3/2),1,37,0.0826446280991735,6.585230725768187,2.72194735897969,3.863283366788497,0.0594911139534133
100,1000,N=n^(3/2),1,38,0.0826446280991735,10.20849594111576,3.7009014608813446,6.507594480234415,-0.0206423336014278
100,1000,N=n^(3/2),1,39,0.0826446280991735,3.9819911766960816,1.7335491391783802,2.2484420375177017,0.0299507483453436
100,1000,N=n^(3/2),1,40,0.0826446280991735,4.913335775191042,1.9917810341382651,2.921554741052777,-0.0075714583853576
100,1000,N=n^(3/2),1,41,0.0826446280991735,5.445924399830232,2.2711059271727914,3.1748184726574404,-0.0011407671926005
100,1000,N=n^(3/2),1,42,0.0826446280991735,4.318367437396791,0.9896700509180324,3.3286973864787583,-0.0094466962244806
100,1000,N=n^(3/2),1,43,0.0826446280991735,5.9713824987660225,1.7203541132914442,4.251028385474578,0.0425235736876099
100,1000,N=n^(3/2),1,44,0.0826446280991735,6.820265381153204,3.3427095500193778,3.4775558311338264,-0.0130812870005597
100,1000,N=n^(3/2),1,45,0.0826446280991735,5.163443835747422,2.763559441299792,2.39988439444763,-0.0368427527374552
100,1000,N=n^(3/2),1,46,0.0826446280991735,4.5808624540705045,1.4376476236997155,3.143214830370789,0.020488401044959
100,1000,N=n^(3/2),1,47,0.0826446280991735,6.801731818955481,3.445589358912216,3.3561424600432654,-0.0118098920629152
100,1000,N=n^(3/2),1,48,0.0826446280991735,3.950581307509517,1.860148985310408,2.090432322199109,-0.0824641393567394
100,1000,N=n^(3/2),1,49,0.0826446280991735,6.555348458958086,2.621743645244232,3.9336048137138544,-0.0552635868450758
100,1000,N=n^(3/2),1,50,0.0826446280991735,5.730285032112096,2.2318920953446826,3.498392936767414,-0.0960437486738875
100,1000,N=n^(3/2),1,51,0.0826446280991735,3.3427420619252928,1.0794456282892575,2.2632964336360355,-0.0205359786871819
100,1000,N=n^(3/2),1,52,0.0826446280991735,6.223726310916606,2.2222429935872396,4.001483317329367,0.002034419227634
100,1000,N=n^(3/2),1,53,0.0826446280991735,5.386838925792393,1.4948631995413706,3.891975726251023,0.0607196610765433
100,1000,N=n^(3/2),1,54,0.0826446280991735,9.26230818793987,3.004978868751079,6.257329319188792,-0.0047173410551001
100,1000,N=n^(3/2),1,55,0.0826446280991735,5.8886257258832995,2.1193918519316837,3.7692338739516154,-0.0220822903862146
100,1000,N=n^(3/2),1,56,0.0826446280991735,5.113476043733098,1.8703404888171988,3.2431355549158996,0.0374397137922916
100,1000,N=n^(3/2),1,57,0.0826446280991735,5.324881489077743,1.4444763714249116,3.880405117652832,-0.0302681698198774
100,1000,N=n^(3/2),1,58,0.0826446280991735,5.712324690011622,2.009383822222655,3.702940867788967,-0.0451705560953324
100,1000,N=n^(3/2),1,59,0.0826446280991735,5.757038735026471,2.0779831011528227,3.679055633873648,0.0315200104914071
100,1000,N=n^(3/2),1,60,0.0826446280991735,5.464228467212634,1.2571955529310028,4.207032914281632,0.0017754492065227
100,1000,N=n^(3/2),1,61,0.0826446280991735,4.8778850347778135,0.9704902171414151,3.907394817636398,0.0130415798357871
100,1000,N=n^(3/2),1,62,0.0826446280991735,5.999065948415968,2.344763504876943,3.6543024435390254,-0.0615411563426899
100,1000,N=n^(3/2),1,63,0.0826446280991735,4.995609594443246,0.9412605167498852,4.05434907769336,0.0277509609404267
100,1000,N=n^(3/2),1,64,0.0826446280991735,6.292626096649081,1.1005740522362195,5.192052044412861,0.0214911028224541
100,1000,N=n^(3/2),1,65,0.0826446280991735,5.725951641528902,1.1990888766152896,4.526862764913613,-0.0764420092610995
100,1000,N=n^(3/2),1,66,0.0826446280991735,4.767912285905562,1.0643311228237906,3.703581163081772,0.0439741313372062
100,1000,N=n^(3/2),1,67,0.0826446280991735,6.628053403656304,2.605015750494021,4.023037653162284,-0.0376836018184189
100,1000,N=n^(3/2),1,68,0.0826446280991735,5.317009820837443,2.076427840320514,3.2405819805169287,-0.0113911515732886
100,1000,N=n^(3/2),1,69,0.0826446280991735,3.6919319264803,1.9614650062823211,1.730466920197979,-0.0293672820011616
100,1000,N=n^(3/2),1,70,0.0826446280991735,3.8699241603396968,0.7436751573789083,3.126249002960789,0.0804581519493025
100,1000,N=n^(3/2),1,71,0.0826446280991735,5.286978318494454,1.2748600439728603,4.012118274521594,-0.0020214399090566
100,1000,N=n^(3/2),1,72,0.0826446280991735,4.251976267951143,1.4000371177540314,2.8519391501971114,-0.0458441517428973
100,1000,N=n^(3/2),1,73,0.0826446280991735,3.4632289568022516,0.9570375202637924,2.506191436538459,0.0177144084877602
100,1000,N=n^(3/2),1,74,0.0826446280991735,5.2826196571442265,1.0245015126561725,4.258118144488054,-0.0083888951341092
100,1000,N=n^(3/2),1,75,0.0826446280991735,2.815085410559701,0.8245503792631116,1.9905350312965897,-0.1011799202163289
100,1000,N=n^(3/2),1,76,0.0826446280991735,5.872693960296798,2.639709898209894,3.2329840620869037,0.0313881482064498
100,1000,N=n^(3/2),1,77,0.0826446280991735,4.344907932917357,0.8263136784645799,3.5185942544527764,-0.012106340313795
100,1000,N=n^(3/2),1,78,0.0826446280991735,5.718999615083141,1.1360833206375112,4.58291629444563,-0.0199843274568003
100,1000,N=n^(3/2),1,79,0.0826446280991735,3.9429728769429593,0.7316057352887729,3.2113671416541862,0.0702708002754164
100,1000,N=n^(3/2),1,80,0.0826446280991735,5.030763429975506,1.1721464251594194,3.8586170048160873,0.0356663242958974
100,1000,N=n^(3/2),1,81,0.0826446280991735,6.59946877910842,1.7178850804124717,4.881583698695949,0.0053451868801337
100,1000,N=n^(3/2),1,82,0.0826446280991735,5.494655128041476,1.3676129677574584,4.1270421602840175,-0.0767691080176617
100,1000,N=n^(3/2),1,83,0.0826446280991735,6.76325725341496,3.2846047784912793,3.478652474923681,-0.0061472096348794
100,1000,N=n^(3/2),1,84,0.0826446280991735,5.122672906996812,1.624585555696089,3.498087351300723,-0.036396673290763
100,1000,N=n^(3/2),1,85,0.0826446280991735,6.0048915186146,1.7439159824727497,4.26097553614185,0.029385530268197
100,1000,N=n^(3/2),1,86,0.0826446280991735,7.745357259866659,2.803545552225345,4.941811707641314,0.0273545101657658
100,1000,N=n^(3/2),1,87,0.0826446280991735,5.235803165487097,1.34910949950889,3.8866936659782065,-0.0176583311531046
100,1000,N=n^(3/2),1,88,0.0826446280991735,3.589131729951452,0.9862663380575736,2.6028653918938787,-0.0449022083914347
100,1000,N=n^(3/2),1,89,0.0826446280991735,4.57070649942098,1.7098916812669354,2.8608148181540445,-0.0309367246727037
100,1000,N=n^(3/2),1,90,0.0826446280991735,4.403916072232239,0.988346682341442,3.4155693898907966,-0.0919649313863675
100,1000,N=n^(3/2),1,91,0.0826446280991735,5.339246791527719,1.5273215394174209,3.8119252521102984,0.0177707126893474
100,1000,N=n^(3/2),1,92,0.0826446280991735,5.429918598729966,1.9311161753750712,3.4988024233548947,0.0568532355677482
100,1000,N=n^(3/2),1,93,0.0826446280991735,5.189543490727944,1.5422129821905055,3.647330508537439,0.0817709111790062
100,1000,N=n^(3/2),1,94,0.0826446280991735,4.679820462309361,1.0138386595638167,3.665981802745544,0.0268013839360856
100,1000,N=n^(3/2),1,95,0.0826446280991735,9.398423114404112,2.750062055951992,6.64836105845212,0.0083914236320244
100,1000,N=n^(3/2),1,96,0.0826446280991735,6.211988585692801,2.228288539581632,3.98370004611117,0.0669830811158278
100,1000,N=n^(3/2),1,97,0.0826446280991735,5.715542202624112,2.0319764522539145,3.6835657503701977,-0.1083540425435309
100,1000,N=n^(3/2),1,98,0.0826446280991735,5.142767390399605,1.314784775058618,3.827982615340987,-0.027939829783549
100,1000,N=n^(3/2),1,99,0.0826446280991735,4.583654338041551,1.1716911240421477,3.411963213999403,-0.0233234765734831
100,1000,N=n^(3/2),1,100,0.0826446280991735,6.039782783916962,2.85378545110974,3.185997332807222,0.0609592170408516
100,10000,N=n^2,1,0,0.8264462809917356,3.820814428701005,1.7707429217783586,2.050071506922646,-0.0338687079395975
100,10000,N=n^2,1,1,0.8264462809917356,3.4724899636734667,1.1637941972238055,2.3086957664496612,0.0064224361123562
100,10000,N=n^2,1,2,0.8264462809917356,3.865316057937216,1.0696901049248824,2.7956259530123333,-0.0400269576259219
100,10000,N=n^2,1,3,0.8264462809917356,4.283983300538879,2.517894056766263,1.7660892437726163,-0.0020767526814285
100,10000,N=n^2,1,4,0.8264462809917356,2.5409517072498016,1.038277222042405,1.5026744852073968,-0.0589780262039041
100,10000,N=n^2,1,5,0.8264462809917356,1.2134935246628085,0.619635023840036,0.5938585008227726,-0.0457005537457689
100,10000,N=n^2,1,6,0.8264462809917356,1.6586081269816024,0.5908311548036347,1.0677769721779675,-0.0325961402627258
100,10000,N=n^2,1,7,0.8264462809917356,4.054186172620512,1.946958632580915,2.107227540039597,0.0073316245720737
100,10000,N=n^2,1,8,0.8264462809917356,3.799466888708416,1.1327867182513427,2.6666801704570737,0.039883912038868
100,10000,N=n^2,1,9,0.8264462809917356,4.085575440345416,2.4289384966794243,1.6566369436659911,0.0566443145158365
100,10000,N=n^2,1,10,0.8264462809917356,3.4943104006184864,1.7665418436265516,1.7277685569919343,0.0588033939026583
100,10000,N=n^2,1,11,0.8264462809917356,2.8331823151715576,0.3467175029692683,2.486464812202289,0.0520037726518148
100,10000,N=n^2,1,12,0.8264462809917356,3.3689931792887533,1.102326653755447,2.2666665255333065,-0.0371369186872144
100,10000,N=n^2,1,13,0.8264462809917356,3.110730034868002,0.6522115450805037,2.4585184897874983,0.0618189946694322
100,10000,N=n^2,1,14,0.8264462809917356,1.9603832215837116,0.6403561492114874,1.3200270723722245,-0.0355571161683455
100,10000,N=n^2,1,15,0.8264462809917356,3.1736381198807697,1.0094053377852992,2.1642327820954703,-0.0625073424747813
100,10000,N=n^2,1,16,0.8264462809917356,2.5256207279159164,1.465479616606754,1.0601411113091626,-0.000673379978992
100,10000,N=n^2,1,17,0.8264462809917356,2.453534767609198,0.5068448837506974,1.9466898838585005,0.0530884062791346
100,10000,N=n^2,1,18,0.8264462809917356,4.135375206832056,1.3250458696097729,2.8103293372222833,-0.0466019197301412
100,10000,N=n^2,1,19,0.8264462809917356,3.8079727551351255,1.019758549988625,2.7882142051465006,0.0281804871457639
100,10000,N=n^2,1,20,0.8264462809917356,2.388951296709811,0.6227814986079967,1.7661697981018143,0.0177971383386524
100,10000,N=n^2,1,21,0.8264462809917356,3.207880101334272,0.936007417682536,2.271872683651736,-0.0697865876009957
100,10000,N=n^2,1,22,0.8264462809917356,4.73846887357512,2.487229667398398,2.251239206176722,-0.0940246541796674
100,10000,N=n^2,1,23,0.8264462809917356,1.9599061359281225,0.3345943511049249,1.6253117848231975,0.0750933150167188
100,10000,N=n^2,1,24,0.8264462809917356,1.971598231444404,0.4226565500140604,1.5489416814303434,0.0185492372839754
100,10000,N=n^2,1,25,0.8264462809917356,2.01438119119744,0.5923574638157283,1.4220237273817116,0.0703205159065749
100,10000,N=n^2,1,26,0.8264462809917356,4.805712247515421,2.227108895690354,2.578603351825066,0.0405815223751192
100,10000,N=n^2,1,27,0.8264462809917356,3.3049002118911055,1.500639362079364,1.8042608498117412,-0.0238527760471018
100,10000,N=n^2,1,28,0.8264462809917356,5.528912629682232,2.7848960782304983,2.7440165514517334,-0.023472701344795
100,10000,N=n^2,1,29,0.8264462809917356,3.1771715340705353,0.9326191301556812,2.244552403914854,-0.0071096823451797
100,10000,N=n^2,1,30,0.8264462809917356,2.6947642372229472,0.4129576477754784,2.281806589447469,-0.0326891393951373
100,10000,N=n^2,1,31,0.8264462809917356,3.837739104513106,1.9451637346867816,1.892575369826325,-0.0007728591462466
100,10000,N=n^2,1,32,0.8264462809917356,1.9194632254103197,0.7113656787226376,1.2080975466876822,-0.025861253380473
100,10000,N=n^2,1,33,0.8264462809917356,1.652940467442678,0.8595505029405065,0.7933899645021714,0.0371230597838663
100,10000,N=n^2,1,34,0.8264462809917356,4.676426246710567,1.7917002055515427,2.8847260411590243,-0.0018468411806019
100,10000,N=n^2,1,35,0.8264462809917356,2.824184655838793,0.7844711111169118,2.039713544721881,0.0172557971756067
100,10000,N=n^2,1,36,0.8264462809917356,1.8403744192162343,0.8907605411044812,0.9496138781117534,-0.0817621030326122
100,10000,N=n^2,1,37,0.8264462809917356,5.303586592070438,3.122959403610144,2.180627188460294,-0.0389782529824763
100,10000,N=n^2,1,38,0.8264462809917356,3.5743601860997565,1.4867992240892285,2.087560962010528,-0.0657266781952845
100,10000,N=n^2,1,39,0.8264462809917356,2.430665645699748,0.9916800959285448,1.4389855497712034,-0.021360760640567
100,10000,N=n^2,1,40,0.8264462809917356,4.036023781300154,1.154026499671504,2.8819972816286494,-0.0777625626884695
100,10000,N=n^2,1,41,0.8264462809917356,3.407118821925856,1.282502268911507,2.1246165530143486,0.0277914749987261
100,10000,N=n^2,1,42,0.8264462809917356,2.91494467890071,0.923614191527709,1.9913304873730011,-0.0733604134489291
100,10000,N=n^2,1,43,0.8264462809917356,3.8226550660507095,1.1785935053965404,2.644061560654169,-0.0605111418151284
100,10000,N=n^2,1,44,0.8264462809917356,4.156752821520488,1.7666643069898906,2.3900885145305972,0.0444813741222262
100,10000,N=n^2,1,45,0.8264462809917356,3.4776191190368313,1.7041701517466747,1.7734489672901566,-0.0873163706996104
100,10000,N=n^2,1,46,0.8264462809917356,2.8304157945376387,0.9817657421858516,1.848650052351787,-0.0163770242559109
100,10000,N=n^2,1,47,0.8264462809917356,4.855248359434958,2.725915101734845,2.1293332577001127,-0.097959610087708
100,10000,N=n^2,1,48,0.8264462809917356,2.3510132045871224,1.5570109980328073,0.7940022065543149,0.0155856770820646
100,10000,N=n^2,1,49,0.8264462809917356,3.337669052903752,1.248870920215055,2.088798132688697,-0.076375355136095
100,10000,N=n^2,1,50,0.8264462809917356,3.16984371707059,1.1152858306698623,2.054557886400728,0.124154229567053
100,10000,N=n^2,1,51,0.8264462809917356,1.5993961935297176,0.5528402436834576,1.04655594984626,0.0583113194000698
100,10000,N=n^2,1,52,0.8264462809917356,3.710848864316009,0.8084906790078861,2.902358185308122,-0.0148397210191
100,10000,N=n^2,1,53,0.8264462809917356,3.2855516268992035,0.5339934240836522,2.751558202815551,0.085562815961758
100,10000,N=n^2,1,54,0.8264462809917356,3.4887827694478206,1.180012482607513,2.308770286840308,0.0295281217093772
100,10000,N=n^2,1,55,0.8264462809917356,3.2808212170565976,0.6896535486946119,2.5911676683619858,0.0240130459042963
100,10000,N=n^2,1,56,0.8264462809917356,2.956569211184565,1.0822658442251205,1.8743033669594444,0.0499615574618306
100,10000,N=n^2,1,57,0.8264462809917356,2.9413732581376495,0.8380173338546999,2.10335592428295,0.0366565421311407
100,10000,N=n^2,1,58,0.8264462809917356,2.8303780822512774,1.36408651165884,1.4662915705924373,0.0222692426777563
100,10000,N=n^2,1,59,0.8264462809917356,3.3076064133771053,1.1493933202646232,2.158213093112482,0.011170052068898
100,10000,N=n^2,1,60,0.8264462809917356,2.1435342162900866,0.4725846686797205,1.6709495476103662,0.0453876981504768
100,10000,N=n^2,1,61,0.8264462809917356,3.0954900339983453,1.183790683211919,1.9116993507864264,0.0005429182043949
100,10000,N=n^2,1,62,0.8264462809917356,5.063781486473311,2.625343881536179,2.438437604937132,-0.0985012420841979
100,10000,N=n^2,1,63,0.8264462809917356,3.997132659286935,1.201910385721524,2.795222273565411,0.0556592103777612
100,10000,N=n^2,1,64,0.8264462809917356,3.2165578066772493,0.8323995824835946,2.384158224193655,0.023862328845419
100,10000,N=n^2,1,65,0.8264462809917356,3.394486878630734,0.6481377304246496,2.746349148206084,0.0566107582572157
100,10000,N=n^2,1,66,0.8264462809917356,2.520192768198561,0.8491103833720604,1.6710823848265006,0.008154718638465
100,10000,N=n^2,1,67,0.8264462809917356,5.954716573352502,3.0884229591328527,2.866293614219649,-0.0754920609476681
100,10000,N=n^2,1,68,0.8264462809917356,2.6232100387589243,1.0981478297235914,1.5250622090353332,-0.0330828822802412
100,10000,N=n^2,1,69,0.8264462809917356,1.765194989326986,1.0275322569247878,0.7376627324021983,0.0160728567075666
100,10000,N=n^2,1,70,0.8264462809917356,1.8656823594384735,0.5024243950981611,1.3632579643403124,-0.0274644874554081
100,10000,N=n^2,1,71,0.8264462809917356,3.50427890817293,0.5467199464559054,2.957558961717025,-0.0472559221369436
100,10000,N=n^2,1,72,0.8264462809917356,3.409042572391356,1.3017901569706891,2.1072524154206667,0.0128930963819369
100,10000,N=n^2,1,73,0.8264462809917356,2.406428161764383,1.1342810751003447,1.272147086664038,-0.0202981339610013
100,10000,N=n^2,1,74,0.8264462809917356,3.5446879378049068,0.8943696817466197,2.650318256058287,0.02235809673665
100,10000,N=n^2,1,75,0.8264462809917356,2.601297184505727,1.563709585594175,1.0375875989115515,0.0391713649487005
100,10000,N=n^2,1,76,0.8264462809917356,3.855579805322193,1.7002385581072683,2.155341247214924,-0.0237226046593824
100,10000,N=n^2,1,77,0.8264462809917356,2.4546879262628245,0.7338415605494985,1.7208463657133262,-0.006007986303056
100,10000,N=n^2,1,78,0.8264462809917356,3.5665592784340157,0.8662158439652639,2.700343434468752,0.0013040482725361
100,10000,N=n^2,1,79,0.8264462809917356,2.684587432989992,0.6891750636776848,1.995412369312307,0.0061362964002851
100,10000,N=n^2,1,80,0.8264462809917356,3.2970997518344927,0.8305577866010194,2.466541965233473,0.0237630424816603
100,10000,N=n^2,1,81,0.8264462809917356,3.6933787564403104,0.9426907443563056,2.750688012084005,0.0088676413120697
100,10000,N=n^2,1,82,0.8264462809917356,3.248129322287167,0.9016699589009308,2.346459363386236,0.0680547062992111
100,10000,N=n^2,1,83,0.8264462809917356,4.66232163009758,2.3866505275291376,2.2756711025684417,-0.0609169743481388
100,10000,N=n^2,1,84,0.8264462809917356,2.633506827171957,1.001809234978213,1.6316975921937438,0.0213371557677201
