method,n,N,N_label,seed,param,replicate_count,seed_mean_bias,seed_mean_abs_bias,seed_rmse_bias,replicate_bias_q05,replicate_bias_q25,replicate_bias_median,replicate_bias_q75,replicate_bias_q95
flow_npe,1000,1000000,N=n^2,85,g,100,0.15462142944335938,0.19938146114349364,0.252340786938939,-0.14971797466278075,0.02299898862838745,0.16081678867340088,0.2800396680831909,0.48319628238677975
flow_npe,1000,1000000,N=n^2,86,g,100,0.04296694755554199,0.16555654525756835,0.20591021668192921,-0.3055114209651947,-0.08343487977981567,0.06328022480010986,0.17477405071258545,0.3314381957054138
flow_npe,1000,1000000,N=n^2,87,g,100,0.16280207753181458,0.21437009692192077,0.27113869867456514,-0.1637686550617218,-0.002323716878890991,0.14404404163360596,0.33653271198272705,0.49421811103820795
flow_npe,1000,1000000,N=n^2,88,g,100,-0.02451132535934448,0.15654523134231568,0.19914925250715668,-0.3689173638820648,-0.1533627212047577,-0.025075078010559082,0.09652149677276611,0.3063580155372618
flow_npe,1000,1000000,N=n^2,89,g,100,0.06573923707008361,0.18997502207756042,0.23583948259306267,-0.33752983808517456,-0.09081393480300903,0.06556534767150879,0.20730191469192505,0.47414258718490593
flow_npe,1000,1000000,N=n^2,90,g,100,0.18384280323982238,0.22327904105186464,0.28447664404374823,-0.1419927656650543,0.045284271240234375,0.1433495283126831,0.3272591233253479,0.49736616611480683
flow_npe,1000,1000000,N=n^2,91,g,100,0.1896741771697998,0.24809486865997316,0.31072859286926846,-0.16730518341064451,0.020595312118530273,0.17885780334472656,0.3585190176963806,0.6227297902107237
flow_npe,1000,1000000,N=n^2,92,g,100,-0.014721834659576416,0.17188027620315552,0.21905665581315625,-0.35646830797195433,-0.16174033284187317,-0.01185452938079834,0.130548894405365,0.3243721723556518
flow_npe,1000,1000000,N=n^2,93,g,100,0.1422115159034729,0.20746405363082887,0.2636400563510252,-0.18336629271507263,-0.03604644536972046,0.11952340602874756,0.32370489835739136,0.4942532658576965
flow_npe,1000,1000000,N=n^2,94,g,100,0.07662529587745666,0.18383615851402282,0.25048320072352315,-0.24126787185668944,-0.07510989904403687,0.029924750328063965,0.23513174057006836,0.5263636231422424
flow_npe,1000,1000000,N=n^2,95,g,100,0.19038662314414978,0.22409809708595277,0.27902217371534727,-0.11823487877845763,0.06399697065353394,0.18690133094787598,0.29651278257369995,0.5133007407188415
flow_npe,1000,1000000,N=n^2,96,g,100,-0.06906515002250671,0.156080664396286,0.18822602672829586,-0.3361616194248199,-0.20178666710853577,-0.0771072506904602,0.07605522871017456,0.20833585262298576
flow_npe,1000,1000000,N=n^2,97,g,100,0.03535849332809448,0.15222360372543334,0.19050640613583203,-0.26260884404182433,-0.10832679271697998,0.02647411823272705,0.15295535326004028,0.3470039606094359
flow_npe,1000,1000000,N=n^2,98,g,100,-0.08908123254776001,0.17937322854995727,0.23207195956678353,-0.43103463649749757,-0.24593347311019897,-0.09497594833374023,0.02703571319580078,0.2724114775657653
