freq_err_nuts_A,nuts_covers95_A,sigma_nuts_A,freq_err_nuts_B,nuts_covers95_B,sigma_nuts_B,freq_err_nuts_g,nuts_covers95_g,sigma_nuts_g,freq_err_nuts_k,nuts_covers95_k,sigma_nuts_k,sigma_ratio_A_flow,centre_dev_A_flow,freq_err_A_flow,pit_A_flow,sigma_ratio_B_flow,centre_dev_B_flow,freq_err_B_flow,pit_B_flow,sigma_ratio_g_flow,centre_dev_g_flow,freq_err_g_flow,pit_g_flow,sigma_ratio_k_flow,centre_dev_k_flow,freq_err_k_flow,pit_k_flow,sigma_ratio_A_gnpe,centre_dev_A_gnpe,freq_err_A_gnpe,pit_A_gnpe,sigma_ratio_B_gnpe,centre_dev_B_gnpe,freq_err_B_gnpe,pit_B_gnpe,sigma_ratio_g_gnpe,centre_dev_g_gnpe,freq_err_g_gnpe,pit_g_gnpe,sigma_ratio_k_gnpe,centre_dev_k_gnpe,freq_err_k_gnpe,pit_k_gnpe,seed
1.4160558263184835,1,0.04559794440865517,2.1384191428854984,0,0.08693431317806244,0.31571961405136656,1,0.1778709590435028,-0.7819997611555467,1,0.07767375558614731,1.1853731,-1.6029928,-0.18693695846563407,0.6022,1.1330171,-2.223472,-0.08505290395389971,0.5374,1.7636151,-0.4413146,-0.12559499185622044,0.5597,2.9531069,-2.5294309,-3.3114306255182755,0.8957,1.1244224,-0.27746168,1.1385941542168143,0.1518,1.3980036,0.5110963,2.649515440611457,0.02,1.5953801,0.43857953,0.7542991297943036,0.3319,3.532812,1.3110665,0.5290667464733274,0.5242,40
-1.6808994841990406,1,0.032560478895902634,-2.0916092561162536,1,0.07014565914869308,-0.09543261544606653,1,0.13519634306430817,0.4591929420013754,1,0.08186224102973938,92.35038,61.665035,59.98413388331661,0.3276,69.13372,67.10076,65.00914911440944,0.4046,24.563322,22.710573,22.61513943819119,0.1037,54.035767,31.575455,32.03464634465555,0.5818,0.98475504,-0.33487213,-2.01577161285879,0.9795,1.1708417,-1.0383185,-3.129927791280762,0.9927,2.3565845,0.84633744,0.7509048126210959,0.3892,4.518855,3.8061845,4.26537757372924,0.1503,41
-1.0478867260786136,1,0.03763166069984436,0.1425789317561383,1,0.0856243148446083,1.9733690390943044,0,0.15989941358566284,0.8934418015999133,1,0.07398175448179245,1.0648345,1.2425159,0.19462916633998809,0.4415,1.1099257,0.35479334,0.49737228427971036,0.3397,1.4194186,-4.8980474,-2.9246783145280424,0.9755,2.533879,-4.1720395,-3.278597471031998,0.8899,0.9971349,0.16168413,-0.8862026009159671,0.8109,1.2094812,-0.35725692,-0.21467798311234626,0.5834,1.8788029,-0.92081946,1.052549571005272,0.3008,3.8875196,0.94983846,1.8432802805090163,0.3651,42
-1.7994405934573756,1,0.034002698957920074,-1.5850831898551643,1,0.07229287922382355,0.5462916666979009,1,0.15902626514434814,1.5766505959441472,1,0.08321990817785263,1.1657479,1.807476,0.008035470713325511,0.5085,1.3978193,2.060399,0.4753159491315354,0.367,1.8701448,2.1574306,2.7037223886795365,0.0507,2.6402853,-0.5986234,0.9780272090633253,0.3678,1.0224931,-0.023180861,-1.8226214539968644,0.9614,1.2932218,0.15253696,-1.4325462285527362,0.8612,2.058276,2.3982177,2.944509369876815,0.0689,3.4270406,2.4504986,4.027149079012501,0.0907,43
-1.3647594622021242,1,0.03466902673244476,-0.9545703933044983,1,0.07686153054237366,1.67094046000144,1,0.16434374451637268,0.8712676293170967,1,0.07638831436634064,1.4818238,1.4146314,0.049871937536292245,0.483,1.2455285,1.2408407,0.2862703054812925,0.4181,1.8542628,-1.471639,0.19930143671339773,0.4812,3.0215816,0.1630132,1.0342808397347578,0.3748,1.132213,-0.45665282,-1.8214122846266159,0.9457,1.3526828,0.0056811725,-0.9488892206223621,0.7641,1.8371413,1.7790242,3.44996473816752,0.0225,3.9938076,2.4300044,3.3012720788914804,0.204,44
0.14950135881358947,1,0.03729502484202385,-0.23333732898874435,1,0.07328154891729355,-0.8642016805228214,1,0.13406163454055786,-0.12055098606327971,1,0.07520976662635803,1.2473089,0.05417874,0.20368009891216002,0.4455,1.5408374,0.91957986,0.686242531403259,0.3364,2.6967428,3.4693847,2.6051829532616537,0.1389,3.0628228,0.13446195,0.013910963651039518,0.5127,1.1788079,0.07387487,0.22337622849843683,0.4261,1.3627942,0.07712815,-0.156209182422817,0.5612,1.6679665,-0.23316665,-1.0973683309613589,0.7567,3.962696,0.16725926,0.046708281473327416,0.5976,45
-0.20344061602828328,1,0.03508530184626579,-1.297261981987868,1,0.06751139461994171,-1.2586431233382234,1,0.14232879877090454,0.14340186509104808,1,0.0802474245429039,1.2051954,0.85884994,0.6554093117546895,0.305,1.4739571,1.8707067,0.5734446972186766,0.3509,1.8939589,0.82327807,-0.4353650789130614,0.6094,3.3601995,-0.6784749,-0.5350730277819481,0.5905,1.1027766,0.1960948,-0.007345824902350666,0.5077,1.316519,0.14671834,-1.1505436460805636,0.8112,1.9045597,-0.03773471,-1.2963778345738335,0.763,3.891751,0.19760187,0.34100373172332493,0.5665,46
0.15902299440382978,1,0.03949379920959473,0.5466269945275607,1,0.07888513058423996,0.5333146370343876,1,0.1759800910949707,0.24702766660480777,1,0.07796789705753326,1.4473685,-1.3482846,-1.1892616315220739,0.8801,1.1953535,-1.004461,-0.45783409047956497,0.6555,2.119682,0.14423382,0.6775484545747675,0.3885,3.8348227,-0.39804965,-0.15102200030311502,0.5503,1.1252698,0.022583898,0.18160689168060176,0.4399,1.4464796,0.53299165,1.0796186510433772,0.2348,1.6423051,1.3526257,1.88594038319284,0.1215,4.3181944,1.0240433,1.2710710338420481,0.4627,47
-0.5131193027176977,1,0.038397375494241714,0.3176415438304078,1,0.0743827223777771,-0.15548418586509025,1,0.15017451345920563,-1.0486174500385068,1,0.07164855301380157,0.9818009,-1.3610657,-1.8741850491747676,0.9645,1.4019605,-0.68095213,-0.3633105890931819,0.6198,2.1444287,4.167337,4.011852700341267,0.0181,3.574151,3.8327804,2.7841629797766467,0.2188,1.071783,0.008016131,-0.5051031718843214,0.6805,1.2523077,0.20510843,0.5227499829718695,0.3512,1.859333,0.734719,0.5792347937461259,0.3944,4.5137067,1.6821531,0.6335357145308286,0.5382,48
0.4918345085579052,1,0.038789503276348114,0.5756997465262231,1,0.08228819817304611,0.46812214967309573,1,0.13759121298789978,-0.32008550096859784,1,0.07237525284290314,1.6923943,-0.48132405,0.010510466384658869,0.5006,1.0619533,-0.31744063,0.2582591299678981,0.409,2.3673956,-1.2897251,-0.821602865191112,0.6869,3.2415085,-0.45147714,-0.7715626512629861,0.6333,1.0104777,-0.08267004,0.4091644659417288,0.3428,1.1405066,-1.1698788,-0.5941791121129137,0.7159,1.7929283,-0.88176405,-0.41364193125317456,0.6084,4.155318,2.5758386,2.2557530634518566,0.3334,49
0.054723854739474644,1,0.038779500871896744,0.4603623268531677,1,0.08186805993318558,0.16674604509520985,1,0.134660005569458,0.08880896440657611,1,0.0725875049829483,0.97131133,0.09394231,0.14866616463939292,0.4413,1.5267432,-0.5042365,-0.043874193505819226,0.5374,2.3582935,-1.2691026,-1.1023565655403191,0.7169,3.5507574,-0.8787754,-0.7899664666159611,0.6252,1.083119,0.10264796,0.157371813253155,0.4447,1.0662072,-0.055614848,0.40474748012517126,0.3638,2.287449,-2.1422367,-1.9754906560671381,0.8087,3.3413198,-2.38465,-2.2958410187086926,0.8247,50
-0.9750487356290168,1,0.03785628825426102,0.025704391081226997,1,0.0725475624203682,-0.3036664608980139,1,0.14879292249679565,-1.081737655020268,1,0.07231345027685165,1.3965755,1.9416518,0.9666031291176809,0.1936,1.8450036,1.2901376,1.3158420070556442,0.1597,1.6010387,-0.73320085,-1.036867306458959,0.7635,3.7381494,-0.87152696,-1.9532645967384066,0.7814,1.0780506,0.08330983,-0.8917389049564208,0.7953,1.2992771,-0.16121647,-0.13551207748371216,0.561,2.1753266,0.41674122,0.11307474850089992,0.5041,3.9624696,-0.6009594,-1.6826970659754474,0.7687,51
0.7964595687813029,1,0.038267750293016434,0.03393671927369145,1,0.07445856183767319,-1.0881592048305009,1,0.13948261737823486,-0.028710829419986116,1,0.0791415125131607,1.3318416,-0.68232095,0.11413862418606091,0.4705,1.427114,1.3445309,1.3784676863599208,0.1642,2.1621351,2.20508,1.1169208548243046,0.2985,3.052302,-0.4160184,-0.4447292150755296,0.584,1.0439463,-0.34023526,0.45622429220920757,0.3312,1.3204961,-0.24674286,-0.2128061403736109,0.5784,2.1270044,1.4448744,0.35671522522253035,0.4507,3.8166523,1.7377732,1.709062365082016,0.3789,52
1.3013827179540853,1,0.03776458278298378,-0.033439361525291866,1,0.07794561237096786,-1.7036402920389662,1,0.11897499859333038,-0.16647268038310006,1,0.07714840769767761,0.9951112,-1.3610685,-0.05968579766335453,0.5207,1.345372,0.38085422,0.3474148471139873,0.4183,2.6533124,4.432309,2.728668857555919,0.1265,3.446799,0.8358872,0.6694145374209391,0.4184,0.85071164,-0.12872788,1.1726548340577663,0.0831,0.9513319,-1.5671444,-1.600583768405141,0.9496,2.5414002,-1.5770274,-3.280667742364149,0.8945,4.3308287,2.628828,2.4623553939453875,0.3191,53
-1.526598791667543,1,0.034538861364126205,-1.4555064174457235,1,0.0694747120141983,0.3686912344716704,1,0.19644683599472046,1.4391363838287639,1,0.0820811539888382,2.3242896,-0.76119745,-2.287796252044582,0.9762,1.4337908,-0.23764743,-1.6931538451804222,0.8865,2.0525746,-0.6978416,-0.32915037209128745,0.6267,3.6416404,-1.0374222,0.401714262995625,0.4782,1.0985715,-0.40270185,-1.9293006329642974,0.9603,1.202525,-0.027110681,-1.4826170987324254,0.8921,1.5989736,-0.34496552,0.023725731082692044,0.5167,3.345909,0.41294372,1.8520800969723727,0.3244,54
-0.7812046171502542,1,0.03678985685110092,-0.15302425246227291,1,0.07412006705999374,-0.1802489698525949,1,0.13539673388004303,-1.1741078601252533,1,0.07025434821844101,0.8657984,-0.60460955,-1.3858141932593755,0.9426,1.180577,-2.7629125,-2.9159366789680212,0.9881,2.6754944,3.1901078,3.0098588856810142,0.1172,3.604474,11.802455,10.628347847721468,0.0014,1.0947087,-0.2634085,-1.0446131323120118,0.8299,1.2170085,-0.5598618,-0.7128860248162814,0.73,1.8987949,-0.32372177,-0.5039707489973114,0.6171,4.3969855,0.7491611,-0.4249467541817971,0.6512,55
-2.3003644399308394,0,0.0314805693924427,-2.5958682486421445,0,0.06744371354579926,0.4530927970078881,1,0.1518825739622116,2.036092044331399,0,0.08087044954299927,1.5466629,5.9180813,3.6177168667277835,0.0053,2.431167,6.0040426,3.408174551393471,0.0107,1.9920344,-0.7774656,-0.32437280644997035,0.5884,2.7868598,-3.2451015,-1.2090094127202549,0.6931,1.0198592,0.1374896,-2.1628748402017823,0.9829,1.2247338,0.08138538,-2.5144828704631457,0.9739,1.8286529,-0.45016676,0.0029260251512190087,0.5262,4.1118436,1.6355358,3.671627919317856,0.1751,56
0.37339865861910987,1,0.03886032477021217,0.20186508406665016,1,0.08646678179502487,-0.019924449191554876,1,0.12737348675727844,-0.17827115847410316,1,0.08178341388702393,1.2641925,-0.21064222,0.1627564387020875,0.4727,1.6283201,0.19257559,0.3944406794265588,0.3887,2.4384933,1.2200017,1.2000772120371226,0.3157,2.7723544,0.78162163,0.6033504895422922,0.4276,0.92981297,-0.73052657,-0.3571279229647848,0.6531,1.0880628,-1.8278055,-1.6259403939984705,0.9242,2.4306114,2.0419195,2.0219951356416614,0.2102,3.7261624,6.075863,5.897591862971887,0.0256,57
-0.5537135245733358,1,0.036925774067640305,-0.4160595584139694,1,0.07403742522001266,0.25663407007198913,1,0.15914975106716156,0.23677813396037478,1,0.07778193056583405,1.3467461,-0.28523755,-0.8389510811287156,0.7953,2.2060428,0.19366226,-0.2223973006304131,0.5932,2.0325303,0.6215821,0.8782161723215484,0.3223,2.8193486,-0.18560661,0.05117151676760494,0.5051,1.0452095,-0.06163564,-0.6153491656281302,0.7239,1.2477098,-0.0652349,-0.48129445760775114,0.6658,2.1603765,1.001066,1.2577000454759995,0.2928,4.0648856,1.671812,1.9085902161687571,0.3796,58
0.6527955695814066,1,0.04139373451471329,1.1047086044662808,1,0.08373785763978958,0.7720203081755018,1,0.18672223389148712,0.5740699877123276,1,0.0793464332818985,0.9568115,-0.92003185,-0.267236260372769,0.6276,1.1358203,-1.6279609,-0.5232523408225122,0.6947,1.8975791,-0.6495692,0.12245109358067859,0.5004,3.6517456,-0.3657854,0.2082845917320848,0.4899,1.1432601,-0.53573966,0.11705589843213536,0.4622,1.3587204,0.7439439,1.8486525395038127,0.0824,1.5414649,1.2543755,2.0263957760757028,0.0876,3.990642,0.7704053,1.3444753081261083,0.4437,59
-0.6180165921236318,1,0.036449287086725235,-0.7848908706141381,1,0.07423040270805359,-0.6517153617836636,1,0.1416705995798111,0.2859725625508994,1,0.08284110575914383,1.2606128,-0.323281,-0.9412975772057242,0.7749,1.5632991,1.0849167,0.30002581542413376,0.4225,2.1496553,0.7795861,0.1278707122792222,0.5016,3.4699056,-1.548396,-1.262423411994789,0.6722,0.93715084,-0.92084354,-1.5388601369891155,0.9467,1.151206,-1.1560677,-1.9409585592182945,0.9481,2.594373,3.388388,2.7366725522866355,0.1445,3.5951233,3.7081869,3.9941594127754527,0.1028,60
0.09848197367523606,1,0.03817816451191902,0.2898335384872752,1,0.08221568912267685,0.9857705717197545,1,0.14961974322795868,0.35072858769938553,1,0.0739067941904068,1.673846,1.8186629,1.9171448970485363,0.0467,1.9692776,0.6851994,0.9750329027169765,0.2175,1.7764689,-1.8545084,-0.8687377941881388,0.72,2.979982,-0.60779417,-0.25706555565434985,0.545,1.14827,0.1632665,0.261748474611531,0.4111,1.1546984,-0.018671108,0.27116243035784143,0.4213,1.7258306,0.3417429,1.3275134847175194,0.2279,4.188901,2.521256,2.871984581639465,0.2668,61
-1.1108159220589895,1,0.035795971751213074,-0.4957081271835786,1,0.07548623532056808,1.405440170812997,1,0.1757575124502182,0.572240784986371,1,0.07141975313425064,1.2558097,2.058863,0.9480469580934691,0.23,1.3075721,1.9673144,1.4716061870243282,0.1217,1.5201197,-1.8431906,-0.43775035742182183,0.6472,2.9291625,-2.2997432,-1.7275024705822584,0.7318,1.1217451,-0.010643457,-1.121459379151096,0.8425,1.233935,0.5029378,0.007229664126789169,0.5079,1.7255802,0.031498395,1.4369385649900672,0.208,4.911733,-1.2732004,-0.7009595550583848,0.6838,62
-0.29090689773024264,1,0.03557753562927246,-0.8351062949440865,1,0.07787979394197464,0.8935708017609191,1,0.16099409759044647,1.683082852666777,1,0.08258934319019318,2.442048,-1.6650382,-1.9559451291020822,0.9506,1.5142242,-0.022932695,-0.858038990135608,0.783,2.01595,0.70587075,1.599441546941628,0.1901,2.6518202,-2.6140976,-0.9310147791321461,0.6637,1.0485173,-0.35091105,-0.6418179503159701,0.7321,1.2281016,-0.22547652,-1.0605828133554784,0.8102,2.0194337,1.4040303,2.297601167553411,0.1249,3.6488721,2.8509195,4.534002396401465,0.0707,63
-0.5247203223008897,1,0.036980483680963516,-0.06897304220127035,1,0.07497565448284149,-0.16777452693730777,1,0.1351809799671173,-0.6357711813774573,1,0.07037060707807541,1.7655882,3.9101553,3.3854350710440237,0.0018,1.9118701,1.3709863,1.3020132440801815,0.1852,2.3329475,0.6281582,0.46038367952175535,0.4405,4.2939014,2.8815086,2.2457374460070496,0.2746,1.0185452,0.11766686,-0.4070534598357408,0.6547,1.1652216,0.057149205,-0.01182383652212418,0.517,2.070566,0.7094277,0.5416531725310031,0.4161,3.9149704,0.76098645,0.1252152597839509,0.5854,64
1.5721314571078653,1,0.04732668027281761,2.5704903613887686,0,0.08375999331474304,-0.44010405855385704,1,0.18305513262748718,-1.2903493288498729,1,0.08000533282756805,3.1993766,-2.2426116,-0.6704802734285678,0.8211,1.276598,-3.2459705,-0.6754802226919654,0.7325,2.2101123,1.2040927,0.7639886681087948,0.3659,3.251648,1.3761572,0.08580783216152825,0.5144,1.26415,-0.26092368,1.311207770620629,0.1511,1.5634112,1.3134059,3.8838961771829332,0.0025,2.1425061,1.2826508,0.842546722235328,0.3746,4.4656014,-1.7787124,-3.069061719661908,0.8688,65
0.9064109543465237,1,0.03977181017398834,0.8046937657836181,1,0.08055155724287033,-1.3472923512763453,1,0.11923190951347351,-1.4602329442608137,1,0.07163288444280624,1.2736324,0.19024062,1.0966515688593768,0.1404,1.277371,0.26631328,1.0710070539123948,0.1991,2.5518086,0.31073403,-1.0365583130600968,0.7176,2.9513495,1.503934,0.04370110135803544,0.5156,0.9926573,-0.24065572,0.6657552281887015,0.2542,1.124906,-0.97288585,-0.168192102315259,0.5748,2.3697457,-0.78284144,-2.130133807110101,0.818,3.9958615,3.5374281,2.0771952247060996,0.3433,66
0.627419202722768,1,0.041632674634456635,1.3352346379970654,1,0.08376020938158035,0.49201892292933774,1,0.1676042377948761,0.03201806405254609,1,0.06988611072301865,0.9710624,-1.2424171,-0.6149979518035851,0.7449,1.2687578,-1.1815851,0.15364951670527896,0.4441,1.5155997,-0.8003954,-0.3083765346429902,0.6021,3.2078776,-2.9651322,-2.9331142846634126,0.8712,1.046071,-0.0809987,0.5464205060879485,0.2995,1.2196424,-0.15419176,1.1810428740880823,0.1661,1.7961503,0.24161178,0.7336306970384247,0.3568,4.184575,-2.2940853,-2.262067142113155,0.8091,67
0.0737078222967603,1,0.03827231004834175,0.5245448963460557,1,0.07390888780355453,-1.5076150344314885,1,0.125356063246727,-1.8363306674680924,1,0.0702083632349968,1.2197335,-1.4274038,-1.353695986186013,0.9364,1.1894004,-2.1106586,-1.586113868480102,0.8997,2.9047415,1.2657883,-0.24182671911082826,0.566,3.4780326,1.6172638,-0.21906682088168072,0.5439,1.0256729,-0.033639472,0.04006834964610905,0.489,1.2564732,-0.69584936,-0.17130443978018692,0.572,2.2176344,2.1492105,0.6415954918530192,0.4017,4.6883593,3.71148,1.8751492989594731,0.4093,68
0.9590744337353614,1,0.041517410427331924,1.2847509176645548,1,0.08705264329910278,0.6839406453515045,1,0.14798468351364136,0.47661340675963293,1,0.0722765401005745,0.9663455,-1.5346397,-0.5755652551942642,0.7478,1.4631411,-2.2947667,-1.0100157411737478,0.8442,2.2132185,1.3417717,2.0257123995728965,0.1705,3.9623215,2.784357,3.260970520657435,0.178,1.1118743,0.23781899,1.1968934237616025,0.1442,1.1742415,0.48667547,1.7714263803996027,0.0614,2.3643785,-0.31453082,0.3694098247482349,0.4622,4.484514,-1.5386437,-1.0620302896886884,0.7184,69
-0.5445572289545692,1,0.038646019995212555,0.5210644223712803,1,0.07711818814277649,-0.09079557605625628,1,0.1422257125377655,-1.8215255500995424,1,0.07119942456483841,1.1501209,1.7741464,1.2295892350482873,0.1367,1.0662698,1.3458816,1.866946044240021,0.0339,2.0266912,-1.3314612,-1.422256717563826,0.7997,2.3557253,-2.4920485,-4.31357403158674,0.9742,1.0329561,-0.3352208,-0.8797780442997574,0.8056,1.3043342,-1.0727264,-0.5516619861133064,0.6752,2.1978836,0.5095469,0.41875128213778545,0.443,4.5027213,4.382638,2.561112573217981,0.318,70
-1.6677282988775424,1,0.03567154332995415,-0.6012732991089397,1,0.0801723524928093,1.4740827110254147,1,0.15875133872032166,0.8414385925081895,1,0.07843296974897385,2.3059814,1.8902427,0.22251437965634613,0.4435,1.553678,-0.31887066,-0.920143959170864,0.8129,1.7859365,-2.5109093,-1.0368267242821267,0.7336,3.0413036,-0.5495564,0.2918822334176713,0.4773,1.027972,-0.15837741,-1.8261057090762922,0.9625,1.054686,-0.58836836,-1.18964168284691,0.8693,1.7034957,0.36157918,1.8356618997745555,0.1424,3.67702,1.9650208,2.80645933184796,0.2296,71
-0.18495828558589358,1,0.03839920461177826,0.33295993086522097,1,0.07743843644857407,0.9505228457488192,1,0.17630310356616974,-0.4182110542721151,1,0.06889534741640091,1.2803066,1.7807939,1.5958356600710846,0.1016,1.6936327,2.5766013,2.9095612679751053,0.039,2.0257254,0.9690591,1.9195819701997237,0.1607,3.8172243,0.24574605,-0.1724650120790827,0.5427,1.0676323,-0.16609551,-0.35105379391810476,0.634,1.2914499,0.608206,0.9411658758443048,0.2373,2.1343517,-0.20779645,0.7427263878015139,0.3859,4.1446424,-2.7520251,-3.1702360674196552,0.8582,72
-0.6358774658093708,1,0.038077834993600845,0.11288039294934699,1,0.07430911809206009,0.3664748634395243,1,0.16634170711040497,-0.33995604644833993,1,0.07279790192842484,1.0858246,2.0361028,1.4002252715639605,0.0893,1.5349604,1.281848,1.3947283433536193,0.1809,2.7126606,1.0348814,1.4013562479558592,0.2765,3.469157,1.5864798,1.2465237894785968,0.3746,1.2228554,0.36675847,-0.269119001909809,0.5873,1.2416723,0.42689335,0.5397737487192439,0.3492,1.6596539,-0.14669028,0.21978458663855954,0.4701,4.220028,-0.059891295,-0.3998473405726816,0.648,73
0.3737491247057281,1,0.040799494832754135,0.9490874379483994,1,0.07937125116586685,0.2811444836274738,1,0.17808008193969727,-0.07567392923705617,1,0.07471539080142975,0.99201024,-1.3225207,-0.9487716022717613,0.8575,2.2681131,-2.1781013,-1.2290138325916506,0.8798,1.6924971,0.07451916,0.35566364359330693,0.4219,3.4632328,1.2198482,1.1441742378688748,0.3655,1.0862776,-0.27223298,0.10151614800944227,0.4644,1.3053758,0.6767968,1.6258842438145995,0.0994,1.5703648,1.7319613,2.0131057861463444,0.0943,3.8542938,-0.22336727,-0.29904119711252247,0.6322,74
-0.20011707652659844,1,0.037082184106111526,-0.14447181904088863,1,0.0712907463312149,-0.974668753681612,1,0.13579213619232178,-0.8357814988321336,1,0.06993374228477478,2.868598,-1.4522231,-1.6523401793398609,0.9478,1.4189717,0.038921952,-0.10554986673957269,0.5514,3.1040459,5.5995917,4.624922856237386,0.0304,3.7339456,5.1250486,4.289266922556036,0.1293,1.0772835,0.13570027,-0.06441680288256996,0.5269,1.1784873,0.037505634,-0.10696618335071331,0.5509,2.225366,-1.2208712,-2.1955400151171047,0.8358,4.171839,-1.2291149,-2.064896379294695,0.7874,75
1.3737534658597652,1,0.03732024505734444,-0.1833578980767853,1,0.06988120079040527,-1.3578917829317876,1,0.13912349939346313,-0.8692427965785354,1,0.07395041733980179,1.1321155,0.13521157,1.5089650438901598,0.0817,1.2497424,1.1808025,0.9974445843270113,0.2111,1.8771589,-1.4609369,-2.8188286302458545,0.9406,2.9423976,-1.0280977,-1.8973405456292844,0.7557,1.0760713,-0.15396169,1.2197917823949647,0.1293,1.3251692,0.51927733,0.33591945493563696,0.4149,2.2626143,0.14330117,-1.2145906032504965,0.7203,4.082992,-0.9723208,-1.8415635672997224,0.784,76
-1.6034376794748295,1,0.03256194293498993,-2.0416645250900483,1,0.06740594655275345,0.05370229893504696,1,0.14355558156967163,1.1597393632286408,1,0.07492522895336151,1.3391126,1.7135752,0.1101375392127476,0.47,2.024307,2.664908,0.6232433406915142,0.3372,2.1872559,1.2094103,1.2631126158051837,0.2692,3.2330492,-1.197469,-0.03772960496182789,0.5444,1.1001215,-0.044407938,-1.6478456156086756,0.9315,1.3353318,0.525197,-1.5164674806979008,0.8715,2.2188876,0.62650245,0.680204761293821,0.3993,3.9519951,-1.2031999,-0.043460543218008546,0.6066,77
1.3570411293526716,1,0.04163976386189461,0.9676172140322767,1,0.07529270648956299,-0.2533173583149668,1,0.17243973910808563,-1.041320441915935,1,0.0761081650853157,0.9385252,-0.83392006,0.5231210415770342,0.2828,1.1949736,0.055900797,1.023518012162742,0.1873,1.4314032,-0.7172291,-0.9705464847542415,0.7648,2.8350537,-0.9613319,-2.002652357082407,0.8032,1.053898,-0.025559716,1.3314814133888802,0.101,1.351195,1.0828704,2.0504875704756644,0.0564,1.9005736,0.88660973,0.6332923588226474,0.3852,4.2291183,-0.82985824,-1.8711786953876457,0.7858,78
-0.6174380403309798,1,0.037614449858665466,-0.29120176938015485,1,0.0854969397187233,0.5832933655337524,1,0.13176403939723969,0.9186837999773632,1,0.0836663618683815,3.169074,1.5524088,0.934970722147415,0.263,1.7304369,3.7280798,3.4368780339871923,0.0089,2.5765002,2.9565332,3.5398265316450543,0.0589,2.1496043,-2.9527826,-2.034098908509713,0.8344,0.9246585,-0.52035147,-1.13778952510099,0.8924,1.0027181,-1.4441181,-1.735319935460848,0.9501,2.317089,1.8040528,2.387346162610609,0.1484,3.514709,5.1326327,6.051316402168608,0.0149,79
0.369719489698073,1,0.03826748579740524,0.004606498826700114,1,0.0747629925608635,0.00240993309776135,1,0.1748121678829193,0.8010392404112437,1,0.07905108481645584,2.7683902,-0.37624887,-0.006529372538902977,0.5134,1.5282688,0.8112285,0.815835019097577,0.2428,1.3825122,-0.69328403,-0.6908740832119076,0.7273,2.4268482,-2.8998423,-2.098803050728191,0.8141,1.123781,-0.2653243,0.10439519681475028,0.4681,1.2620065,0.73876184,0.743368366734868,0.2867,1.6304258,0.12653035,0.12894028579256128,0.4865,3.9226081,-1.8389281,-1.037888863368029,0.7209,80
-0.4136749009546097,1,0.03754989057779312,-0.0042365972712999815,1,0.07608509808778763,-0.2674819072085002,1,0.13642877340316772,-0.5731334311825625,1,0.07337693125009537,1.2129279,-0.45043147,-0.864106371187618,0.8235,2.383782,-0.123365045,-0.12760164078053898,0.5643,2.4685547,3.3048217,3.037339851762532,0.0803,3.6542797,2.7203078,2.1471745146588535,0.2571,1.0841509,-0.10995224,-0.5236271397167501,0.6853,1.2247342,-0.46289292,-0.4671295026453762,0.6612,1.9677327,0.27061704,0.003135137260555858,0.5211,3.703054,1.1459825,0.5728491234946289,0.5244,81
-0.6529860780186285,1,0.035741642117500305,-0.7899977943668597,1,0.0732683464884758,0.8192793955764228,1,0.17049379646778107,0.7752913799543281,1,0.07374574989080429,1.035225,0.46662924,-0.1863568501543204,0.5789,1.3675793,0.44386166,-0.34613614054469277,0.611,2.009799,-0.04977746,0.7695019378769399,0.3628,3.653751,0.95717645,1.7324678240131048,0.3193,1.0547247,0.015482487,-0.6375035906646471,0.7253,1.2933656,0.64668065,-0.14331714004733215,0.5599,1.7333503,0.5530967,1.3723760875293718,0.217,4.417659,-1.2944624,-0.5191710193193828,0.6652,82
-0.17670919068029844,1,0.033880122005939484,-1.4740457467343913,1,0.07764270901679993,0.9535717157942849,1,0.1480436772108078,2.3978890565904987,0,0.0859871581196785,1.2440516,0.03663526,-0.14007392937323646,0.5503,1.1353182,1.2969661,-0.1770796508751344,0.5785,1.734273,-2.9667013,-2.0131294851969943,0.8785,2.6415453,-3.7600007,-1.3621116573856982,0.7331,1.0147405,-0.07166606,-0.248375249295573,0.5969,1.175111,-0.5872419,-2.061287619609121,0.955,1.959702,-0.59783214,0.3557395775740477,0.4473,3.0692163,2.3009048,4.698793804800814,0.0331,83
-0.9535415193052861,1,0.03612928092479706,-0.34394156314695,1,0.0805073231458664,1.519642628968615,1,0.1584838181734085,1.1547099728320371,1,0.07601423561573029,1.1676377,2.8362212,1.8826797877583679,0.0502,1.2202644,0.6460156,0.30207403445094216,0.3992,1.8819028,-1.5566772,-0.037034623774019296,0.5132,3.6056316,2.1381254,3.292835510815139,0.1611,1.0777295,-0.032968804,-0.9865103244046944,0.8217,1.270962,0.21707296,-0.12686860684965356,0.558,2.508803,1.3500834,2.869726013474094,0.1208,4.3925214,-0.29982656,0.8548834016273333,0.5183,84
