method,t1,t2
Gaussian-NPE,0.5815634727478027,0.021441340446472168
Gaussian-NPE,0.664716362953186,0.14801228046417236
Gaussian-NPE,0.6491011381149292,0.03912162780761719
Gaussian-NPE,0.6143518686294556,0.09193432331085205
Gaussian-NPE,0.6472747325897217,0.01984727382659912
Gaussian-NPE,0.6021504402160645,0.173781156539917
Gaussian-NPE,0.6053309440612793,0.09974122047424316
Gaussian-NPE,0.6604037284851074,0.08140206336975098
Gaussian-NPE,0.5880109071731567,0.14464688301086426
Gaussian-NPE,0.6227095127105713,0.12911653518676758
Gaussian-NPE,0.639703631401062,0.18610692024230957
Gaussian-NPE,0.6322009563446045,0.13357925415039062
Gaussian-NPE,0.6493303775787354,0.06409966945648193
Gaussian-NPE,0.6667240858078003,0.05184519290924072
Gaussian-NPE,0.6586655378341675,0.07231557369232178
Gaussian-NPE,0.596622109413147,0.1451960802078247
Gaussian-NPE,0.6062471866607666,0.17810511589050293
Gaussian-NPE,0.5771653652191162,0.0715789794921875
Gaussian-NPE,0.6398051977157593,0.20688295364379883
Gaussian-NPE,0.5968139171600342,0.07443702220916748
Gaussian-NPE,0.6547528505325317,0.20359718799591064
Gaussian-NPE,0.5803477764129639,0.02663266658782959
Gaussian-NPE,0.6069135665893555,0.05003666877746582
Gaussian-NPE,0.605532169342041,0.11241614818572998
Gaussian-NPE,0.6586818695068359,0.1011350154876709
Gaussian-NPE,0.653266191482544,0.18450117111206055
Gaussian-NPE,0.6456973552703857,0.11955869197845459
Gaussian-NPE,0.6474539041519165,0.16065025329589844
Gaussian-NPE,0.6001139879226685,0.048886895179748535
Gaussian-NPE,0.6326534748077393,0.13999831676483154
Gaussian-NPE,0.6107892990112305,0.12428104877471924
Gaussian-NPE,0.5805904865264893,0.17527663707733154
Gaussian-NPE,0.6379302740097046,0.21724927425384521
Gaussian-NPE,0.6473343372344971,0.08266186714172363
Gaussian-NPE,0.6488379240036011,0.1293337345123291
Gaussian-NPE,0.6308484077453613,0.09379160404205322
Gaussian-NPE,0.6210225820541382,0.133009672164917
Gaussian-NPE,0.6982434988021851,0.14726579189300537
Gaussian-NPE,0.6201876401901245,0.13547468185424805
Gaussian-NPE,0.6907134056091309,0.1906595230102539
Gaussian-NPE,0.6513441801071167,0.0726318359375
Gaussian-NPE,0.6059936285018921,0.1309605836868286
Gaussian-NPE,0.6235910654067993,0.09681546688079834
Gaussian-NPE,0.6678357124328613,0.1778792142868042
Gaussian-NPE,0.6256272792816162,0.1250441074371338
Gaussian-NPE,0.6245633363723755,0.07696664333343506
Gaussian-NPE,0.5118205547332764,0.1061549186706543
Gaussian-NPE,0.6480029821395874,0.14173972606658936
Gaussian-NPE,0.6432416439056396,0.13063931465148926
Gaussian-NPE,0.6116467714309692,0.12462198734283447
Gaussian-NPE,0.6574451923370361,0.09211814403533936
Gaussian-NPE,0.6111621856689453,0.043364882469177246
Gaussian-NPE,0.6852635145187378,0.08562242984771729
Gaussian-NPE,0.6690815687179565,0.09985232353210449
Gaussian-NPE,0.5556650161743164,0.13470005989074707
Gaussian-NPE,0.6251647472381592,0.17914438247680664
Gaussian-NPE,0.6021963357925415,0.20150494575500488
Gaussian-NPE,0.54012131690979,0.1295015811920166
Gaussian-NPE,0.6393822431564331,0.04806673526763916
Gaussian-NPE,0.601617693901062,0.21522963047027588
Gaussian-NPE,0.6123514175415039,0.169228196144104
Gaussian-NPE,0.5942040681838989,0.1387042999267578
Gaussian-NPE,0.5645997524261475,0.20535290241241455
Gaussian-NPE,0.566126823425293,0.15041327476501465
Gaussian-NPE,0.6304856538772583,0.11273300647735596
Gaussian-NPE,0.6183102130889893,0.13526701927185059
Gaussian-NPE,0.5310009717941284,0.1299351453781128
Gaussian-NPE,0.5580759048461914,0.13660669326782227
Gaussian-NPE,0.6828807592391968,0.20527565479278564
Gaussian-NPE,0.60035240650177,0.06556987762451172
Gaussian-NPE,0.6367493867874146,0.1728212833404541
Gaussian-NPE,0.5969287157058716,0.06391489505767822
Gaussian-NPE,0.6164581775665283,0.151749849319458
Gaussian-NPE,0.5721145868301392,0.15192627906799316
Gaussian-NPE,0.5971025228500366,0.15901648998260498
Gaussian-NPE,0.6483849287033081,0.11310124397277832
Gaussian-NPE,0.6427484750747681,0.08285725116729736
Gaussian-NPE,0.6788979768753052,0.09691572189331055
Gaussian-NPE,0.5801335573196411,0.09376263618469238
Gaussian-NPE,0.6541904211044312,0.1296236515045166
Gaussian-NPE,0.5939927101135254,0.1673966646194458
Gaussian-NPE,0.5941727161407471,0.14443910121917725
Gaussian-NPE,0.6288772821426392,0.13939785957336426
Gaussian-NPE,0.5947039127349854,0.1141895055770874
Gaussian-NPE,0.6881341934204102,0.12159085273742676
Gaussian-NPE,0.5555529594421387,0.05301105976104736
Gaussian-NPE,0.5728765726089478,0.10193157196044922
Gaussian-NPE,0.6226342916488647,0.11455667018890381
Gaussian-NPE,0.5945090055465698,0.08168613910675049
Gaussian-NPE,0.5594074726104736,0.06281924247741699
Gaussian-NPE,0.6138828992843628,0.08221745491027832
Gaussian-NPE,0.5871223211288452,0.1359250545501709
Gaussian-NPE,0.6172399520874023,0.06583547592163086
Gaussian-NPE,0.6462489366531372,0.16207051277160645
Gaussian-NPE,0.5836664438247681,0.15704894065856934
Gaussian-NPE,0.5918653011322021,0.18251371383666992
Gaussian-NPE,0.6078002452850342,0.1567838191986084
Gaussian-NPE,0.584192156791687,0.05105865001678467
Gaussian-NPE,0.6340703964233398,0.11188781261444092
Gaussian-NPE,0.6623224020004272,0.09630191326141357
Gaussian-NPE,0.5913196802139282,0.07136070728302002
Gaussian-NPE,0.6475157737731934,0.12089836597442627
Gaussian-NPE,0.6166447401046753,0.15609264373779297
Gaussian-NPE,0.6660577058792114,0.05650639533996582
Gaussian-NPE,0.6723893880844116,0.034494638442993164
Gaussian-NPE,0.6337316036224365,0.1215900182723999
Gaussian-NPE,0.5826398134231567,0.1346372365951538
Gaussian-NPE,0.610782265663147,0.13597345352172852
Gaussian-NPE,0.6433660984039307,0.13038873672485352
Gaussian-NPE,0.6314958333969116,0.17434823513031006
Gaussian-NPE,0.6564058065414429,0.19579732418060303
Gaussian-NPE,0.6220299005508423,0.12907421588897705
Gaussian-NPE,0.5923116207122803,0.19539010524749756
Gaussian-NPE,0.60129714012146,0.12181901931762695
Gaussian-NPE,0.562177300453186,0.17141294479370117
Gaussian-NPE,0.5912764072418213,0.22769510746002197
Gaussian-NPE,0.6896787881851196,0.1467132568359375
Gaussian-NPE,0.6568756103515625,0.18790483474731445
Gaussian-NPE,0.5868266820907593,0.17130017280578613
Gaussian-NPE,0.6128073930740356,0.05867016315460205
Gaussian-NPE,0.6328878402709961,0.1324615478515625
Gaussian-NPE,0.6240630149841309,0.26766836643218994
Gaussian-NPE,0.6258666515350342,0.13515329360961914
Gaussian-NPE,0.6384625434875488,0.1980268955230713
Gaussian-NPE,0.6543989181518555,0.05092787742614746
Gaussian-NPE,0.6788511276245117,0.17732608318328857
Gaussian-NPE,0.6859762668609619,0.15698277950286865
Gaussian-NPE,0.6511043310165405,0.1602482795715332
Gaussian-NPE,0.5561318397521973,0.09501421451568604
Gaussian-NPE,0.6372228860855103,0.053171396255493164
Gaussian-NPE,0.5898996591567993,0.07731616497039795
Gaussian-NPE,0.6140222549438477,0.24496257305145264
Gaussian-NPE,0.5733151435852051,0.10268688201904297
Gaussian-NPE,0.5953835248947144,0.13592863082885742
Gaussian-NPE,0.6338356733322144,0.1506439447402954
Gaussian-NPE,0.6080818176269531,0.10513889789581299
Gaussian-NPE,0.6286970376968384,0.03326284885406494
Gaussian-NPE,0.6540199518203735,0.12239718437194824
Gaussian-NPE,0.6364297866821289,0.10036897659301758
Gaussian-NPE,0.684922456741333,0.052169203758239746
Gaussian-NPE,0.6379024982452393,0.12047123908996582
Gaussian-NPE,0.6050357818603516,0.09630846977233887
Gaussian-NPE,0.5983887910842896,0.10353958606719971
Gaussian-NPE,0.6174594163894653,0.13881468772888184
Gaussian-NPE,0.6175111532211304,0.09337103366851807
Gaussian-NPE,0.6360907554626465,0.10570955276489258
Gaussian-NPE,0.5943634510040283,0.08462870121002197
Gaussian-NPE,0.6231809854507446,0.1376504898071289
Gaussian-NPE,0.586010217666626,0.1413891315460205
Gaussian-NPE,0.6310288906097412,0.136053204536438
Gaussian-NPE,0.6694959402084351,0.1358184814453125
Gaussian-NPE,0.5856308937072754,-0.027960479259490967
Gaussian-NPE,0.6322242021560669,0.12566924095153809
Gaussian-NPE,0.6050773859024048,0.15868842601776123
Gaussian-NPE,0.6769906282424927,0.16322994232177734
Gaussian-NPE,0.6044071912765503,0.1349872350692749
Gaussian-NPE,0.6446582078933716,0.13033783435821533
Gaussian-NPE,0.5802594423294067,0.07259202003479004
Gaussian-NPE,0.6413789987564087,0.07830619812011719
Gaussian-NPE,0.6200879812240601,0.199912428855896
Gaussian-NPE,0.6849623918533325,0.12501168251037598
Gaussian-NPE,0.5703197717666626,0.2299412488937378
Gaussian-NPE,0.6502829790115356,0.13323628902435303
Gaussian-NPE,0.6478383541107178,0.12889230251312256
Gaussian-NPE,0.6708370447158813,0.22011995315551758
Gaussian-NPE,0.642220139503479,0.09869706630706787
Gaussian-NPE,0.6060976982116699,0.14140009880065918
Gaussian-NPE,0.5729645490646362,0.10318434238433838
Gaussian-NPE,0.636938214302063,0.06480693817138672
Gaussian-NPE,0.6435059309005737,0.0791405439376831
Gaussian-NPE,0.6239197254180908,0.08232665061950684
Gaussian-NPE,0.6267348527908325,0.06662094593048096
Gaussian-NPE,0.7045339345932007,0.16164302825927734
Gaussian-NPE,0.6025773286819458,0.1307988166809082
Gaussian-NPE,0.5656297206878662,0.15913069248199463
Gaussian-NPE,0.7077791690826416,0.21113371849060059
Gaussian-NPE,0.6419605016708374,0.22992873191833496
Gaussian-NPE,0.5985525846481323,0.0331878662109375
Gaussian-NPE,0.5795621871948242,0.12529540061950684
Gaussian-NPE,0.5880692005157471,0.18218004703521729
Gaussian-NPE,0.6018562316894531,0.11975884437561035
Gaussian-NPE,0.6754957437515259,0.1593017578125
Gaussian-NPE,0.6504533290863037,0.05839228630065918
Gaussian-NPE,0.60770583152771,0.11405682563781738
Gaussian-NPE,0.5764787197113037,0.19352221488952637
Gaussian-NPE,0.6325446367263794,0.23907053470611572
Gaussian-NPE,0.5978014469146729,0.2405390739440918
Gaussian-NPE,0.524436354637146,0.11353433132171631
Gaussian-NPE,0.6238733530044556,0.042290329933166504
Gaussian-NPE,0.6317297220230103,0.13469982147216797
Gaussian-NPE,0.5791490077972412,0.10140371322631836
Gaussian-NPE,0.6632177829742432,0.08847427368164062
Gaussian-NPE,0.6532824039459229,0.06401693820953369
Gaussian-NPE,0.6360175609588623,0.10630512237548828
Gaussian-NPE,0.6041039228439331,0.19630300998687744
Gaussian-NPE,0.5998649597167969,0.12178230285644531
Gaussian-NPE,0.6165609359741211,0.20980310440063477
Gaussian-NPE,0.6576080322265625,0.23720014095306396
Gaussian-NPE,0.6270030736923218,0.17766857147216797
Gaussian-NPE,0.6335153579711914,0.1364651918411255
Gaussian-NPE,0.6276470422744751,0.09366273880004883
Gaussian-NPE,0.6476554870605469,0.09335720539093018
Gaussian-NPE,0.6150423288345337,0.05905032157897949
Gaussian-NPE,0.6208957433700562,0.08592569828033447
Gaussian-NPE,0.6378719806671143,0.08109390735626221
Gaussian-NPE,0.6569924354553223,0.2005833387374878
Gaussian-NPE,0.6562539339065552,0.1459873914718628
Gaussian-NPE,0.6280287504196167,0.07188034057617188
Gaussian-NPE,0.6682655811309814,0.09846365451812744
Gaussian-NPE,0.6486282348632812,0.05114758014678955
Gaussian-NPE,0.6492093801498413,0.1931859254837036
Gaussian-NPE,0.6792659759521484,0.10156702995300293
Gaussian-NPE,0.647693395614624,0.07746577262878418
Gaussian-NPE,0.643990159034729,0.15075385570526123
Gaussian-NPE,0.5681387186050415,0.061527371406555176
Gaussian-NPE,0.6373045444488525,0.17388081550598145
Gaussian-NPE,0.6459153890609741,0.15484988689422607
Gaussian-NPE,0.6485450267791748,0.05847632884979248
Gaussian-NPE,0.6510682106018066,0.1546616554260254
Gaussian-NPE,0.5490787029266357,0.1207590103149414
Gaussian-NPE,0.6445903778076172,0.10073959827423096
Gaussian-NPE,0.5587393045425415,0.0778355598449707
Gaussian-NPE,0.6253317594528198,0.08734750747680664
Gaussian-NPE,0.654077410697937,0.02641284465789795
Gaussian-NPE,0.5873816013336182,0.19075942039489746
Gaussian-NPE,0.6561036109924316,0.04558742046356201
Gaussian-NPE,0.6876662969589233,0.13230907917022705
Gaussian-NPE,0.5131423473358154,0.020041346549987793
Gaussian-NPE,0.6419780254364014,0.10970735549926758
Gaussian-NPE,0.5702061653137207,0.0946652889251709
Gaussian-NPE,0.6329953670501709,0.18038582801818848
Gaussian-NPE,0.532156229019165,0.06958115100860596
Gaussian-NPE,0.6387151479721069,0.09946191310882568
Gaussian-NPE,0.6160508394241333,0.16773724555969238
Gaussian-NPE,0.6558864116668701,0.0043801069259643555
Gaussian-NPE,0.668852686882019,0.10170567035675049
Gaussian-NPE,0.6071785688400269,0.11915397644042969
Gaussian-NPE,0.7011798620223999,0.16130781173706055
Gaussian-NPE,0.6242386102676392,0.1368929147720337
Gaussian-NPE,0.6344394683837891,0.1384134292602539
Gaussian-NPE,0.6472553014755249,0.13274240493774414
Gaussian-NPE,0.5616655349731445,0.12234067916870117
Gaussian-NPE,0.6302342414855957,0.12374579906463623
Gaussian-NPE,0.5544847249984741,0.08837532997131348
Gaussian-NPE,0.6664386987686157,0.13141679763793945
Gaussian-NPE,0.6605420112609863,0.0964348316192627
Gaussian-NPE,0.6003034114837646,0.06139945983886719
Gaussian-NPE,0.5931365489959717,0.11412274837493896
Gaussian-NPE,0.601326584815979,0.1387782096862793
Gaussian-NPE,0.6535086631774902,0.17274796962738037
Gaussian-NPE,0.6639362573623657,0.12074673175811768
Gaussian-NPE,0.604466438293457,0.11125969886779785
Gaussian-NPE,0.6640300750732422,0.20810329914093018
Gaussian-NPE,0.6000343561172485,0.23024427890777588
Gaussian-NPE,0.6260994672775269,0.13693034648895264
Gaussian-NPE,0.6760599613189697,0.1433955430984497
Gaussian-NPE,0.5730465650558472,0.13646268844604492
Gaussian-NPE,0.6282665729522705,0.17609155178070068
Gaussian-NPE,0.6249386072158813,0.03261101245880127
Gaussian-NPE,0.5632576942443848,0.029411673545837402
Gaussian-NPE,0.6146301031112671,0.07366728782653809
Gaussian-NPE,0.6026853322982788,0.12709784507751465
Gaussian-NPE,0.5846589803695679,0.162125825881958
Gaussian-NPE,0.6130038499832153,0.18814384937286377
Gaussian-NPE,0.6193236112594604,0.1552410125732422
Gaussian-NPE,0.5809116363525391,0.045131564140319824
Gaussian-NPE,0.6704567670822144,0.1285548210144043
Gaussian-NPE,0.5765283107757568,0.026321768760681152
Gaussian-NPE,0.605049729347229,-0.0034229159355163574
Gaussian-NPE,0.5614396333694458,0.08032023906707764
Gaussian-NPE,0.6295524835586548,0.11746084690093994
Gaussian-NPE,0.6188489198684692,0.026728153228759766
Gaussian-NPE,0.6204794645309448,0.13169610500335693
Gaussian-NPE,0.6189526319503784,0.25091123580932617
Gaussian-NPE,0.65062415599823,0.13557648658752441
Gaussian-NPE,0.602721095085144,0.27159345149993896
Gaussian-NPE,0.6012041568756104,0.14438855648040771
Gaussian-NPE,0.6770519018173218,0.1777353286743164
Gaussian-NPE,0.6171985864639282,0.13245689868927002
Gaussian-NPE,0.640434980392456,0.20763611793518066
Gaussian-NPE,0.6205743551254272,0.13549673557281494
Gaussian-NPE,0.6597161293029785,0.12357497215270996
Gaussian-NPE,0.6291873455047607,-0.04622930288314819
Gaussian-NPE,0.6416605710983276,0.11471879482269287
Gaussian-NPE,0.6114089488983154,0.11444962024688721
Gaussian-NPE,0.5872622728347778,0.08943617343902588
Gaussian-NPE,0.6144932508468628,0.07944846153259277
Gaussian-NPE,0.6132572889328003,0.005094408988952637
Gaussian-NPE,0.618311882019043,0.02481532096862793
Gaussian-NPE,0.5756195783615112,0.07465028762817383
Gaussian-NPE,0.6677968502044678,0.14656472206115723
Gaussian-NPE,0.5652951002120972,0.017956018447875977
Gaussian-NPE,0.62272047996521,0.09344363212585449
Gaussian-NPE,0.6476587057113647,0.029529452323913574
Gaussian-NPE,0.5110371112823486,0.16270709037780762
Gaussian-NPE,0.5969952344894409,0.13918626308441162
Gaussian-NPE,0.6308629512786865,0.13713157176971436
Gaussian-NPE,0.661664605140686,0.211456298828125
Gaussian-NPE,0.5537582635879517,0.16668641567230225
Gaussian-NPE,0.6200149059295654,0.17390131950378418
Gaussian-NPE,0.638738751411438,0.16423630714416504
Gaussian-NPE,0.6020915508270264,0.09435915946960449
Gaussian-NPE,0.6209181547164917,0.09265947341918945
Gaussian-NPE,0.6796120405197144,0.141790509223938
Gaussian-NPE,0.6446257829666138,0.15551161766052246
Gaussian-NPE,0.5911154747009277,0.12479722499847412
Gaussian-NPE,0.5924661159515381,0.13874554634094238
Gaussian-NPE,0.6038237810134888,0.11592364311218262
Gaussian-NPE,0.6300562620162964,0.12667179107666016
Gaussian-NPE,0.5890753269195557,0.09046387672424316
Gaussian-NPE,0.6209312677383423,0.15348422527313232
Gaussian-NPE,0.5984542369842529,0.064971923828125
Gaussian-NPE,0.5935677289962769,0.126306414604187
Gaussian-NPE,0.644174337387085,0.2112652063369751
Gaussian-NPE,0.6494739055633545,0.17716598510742188
Gaussian-NPE,0.6781027317047119,0.11959314346313477
Gaussian-NPE,0.6510579586029053,0.14402949810028076
Gaussian-NPE,0.6128232479095459,0.22688806056976318
Gaussian-NPE,0.6053001880645752,0.17019855976104736
Gaussian-NPE,0.6510225534439087,0.11016404628753662
Gaussian-NPE,0.6026577949523926,0.1474606990814209
Gaussian-NPE,0.5761175155639648,0.17037570476531982
Gaussian-NPE,0.6425832509994507,0.16072332859039307
Gaussian-NPE,0.5892080068588257,0.07819080352783203
Gaussian-NPE,0.5742446184158325,0.12833118438720703
Gaussian-NPE,0.6068626642227173,0.16868507862091064
Gaussian-NPE,0.6139235496520996,0.17645013332366943
Gaussian-NPE,0.6263444423675537,0.18239402770996094
Gaussian-NPE,0.6221801042556763,0.12435400485992432
Gaussian-NPE,0.5841348171234131,0.16351187229156494
Gaussian-NPE,0.5525784492492676,0.035706281661987305
Gaussian-NPE,0.6055723428726196,0.08795309066772461
Gaussian-NPE,0.5932787656784058,0.09451806545257568
Gaussian-NPE,0.5661898851394653,0.16539347171783447
Gaussian-NPE,0.5772610902786255,0.18388068675994873
Gaussian-NPE,0.6252981424331665,0.22956955432891846
Gaussian-NPE,0.6041092872619629,0.1533522605895996
Gaussian-NPE,0.5621950626373291,0.15401172637939453
Gaussian-NPE,0.6071776151657104,0.16372108459472656
Gaussian-NPE,0.6466463804244995,0.09520447254180908
Gaussian-NPE,0.7173823118209839,0.17945516109466553
Gaussian-NPE,0.6787960529327393,0.004883289337158203
Gaussian-NPE,0.6450564861297607,0.10355019569396973
Gaussian-NPE,0.6308028697967529,0.12048506736755371
Gaussian-NPE,0.6668926477432251,0.06657898426055908
Gaussian-NPE,0.680205225944519,0.14543259143829346
Gaussian-NPE,0.6035388708114624,0.12177896499633789
Gaussian-NPE,0.5443741083145142,0.1475456953048706
Gaussian-NPE,0.6558457612991333,0.07986092567443848
Gaussian-NPE,0.5888328552246094,0.15629112720489502
Gaussian-NPE,0.6367613077163696,0.05060243606567383
Gaussian-NPE,0.6397236585617065,0.09487950801849365
Gaussian-NPE,0.5934476852416992,0.11698019504547119
Gaussian-NPE,0.6364266872406006,0.1325850486755371
Gaussian-NPE,0.6965537071228027,0.15637516975402832
Gaussian-NPE,0.6328028440475464,0.18567311763763428
Gaussian-NPE,0.6640357971191406,0.10807681083679199
Gaussian-NPE,0.5857266187667847,0.06056106090545654
Gaussian-NPE,0.5253874063491821,0.13268065452575684
Gaussian-NPE,0.6589149236679077,0.04557764530181885
Gaussian-NPE,0.6616466045379639,0.1335744857788086
Gaussian-NPE,0.5768780708312988,0.1356581449508667
Gaussian-NPE,0.6049959659576416,0.2163543701171875
Gaussian-NPE,0.6139159202575684,0.2275230884552002
Gaussian-NPE,0.6502258777618408,0.13102293014526367
Gaussian-NPE,0.58714759349823,0.24912548065185547
Gaussian-NPE,0.6401371955871582,0.12911224365234375
Gaussian-NPE,0.6026579141616821,0.02062356472015381
Gaussian-NPE,0.5749019384384155,0.1327134370803833
Gaussian-NPE,0.5705064535140991,0.05073094367980957
Gaussian-NPE,0.6232662200927734,0.049181222915649414
Gaussian-NPE,0.5830838680267334,0.05790114402770996
Gaussian-NPE,0.6371954679489136,0.08324563503265381
Gaussian-NPE,0.598737359046936,0.15571820735931396
Gaussian-NPE,0.7224642038345337,0.09804916381835938
Gaussian-NPE,0.6096835136413574,0.12347257137298584
Gaussian-NPE,0.6453959941864014,0.20025265216827393
Gaussian-NPE,0.5867918729782104,0.0609431266784668
Gaussian-NPE,0.668312668800354,0.16415131092071533
Gaussian-NPE,0.6521918773651123,0.06682729721069336
Gaussian-NPE,0.5998432636260986,0.1997082233428955
Gaussian-NPE,0.5918474197387695,0.11157083511352539
Gaussian-NPE,0.6107915639877319,0.08291542530059814
Gaussian-NPE,0.5702766180038452,0.07677733898162842
Gaussian-NPE,0.6286860704421997,0.0968165397644043
Gaussian-NPE,0.6274244785308838,0.060160279273986816
Gaussian-NPE,0.6747080087661743,0.10006201267242432
Gaussian-NPE,0.6524922847747803,0.15470266342163086
Gaussian-NPE,0.6236157417297363,0.15852129459381104
Gaussian-NPE,0.636381983757019,0.1460733413696289
Gaussian-NPE,0.6613471508026123,0.21653246879577637
true posterior,0.6120524406433105,0.05699431896209717
true posterior,0.640306830406189,0.09689950942993164
true posterior,0.6453859806060791,0.14722323417663574
true posterior,0.5475157499313354,0.1671156883239746
true posterior,0.6241155862808228,0.15276813507080078
true posterior,0.7070713043212891,-0.03517913818359375
true posterior,0.5751488208770752,0.15731775760650635
true posterior,0.5878733396530151,0.08575475215911865
true posterior,0.5693087577819824,0.08337998390197754
true posterior,0.6629509925842285,0.11230599880218506
true posterior,0.594281792640686,0.07647573947906494
true posterior,0.5701282024383545,0.1517258882522583
true posterior,0.6490384340286255,0.07724177837371826
true posterior,0.5709599256515503,0.05287730693817139
true posterior,0.5912512540817261,0.18730533123016357
true posterior,0.6179684400558472,0.08541572093963623
true posterior,0.6244053840637207,0.09666764736175537
true posterior,0.5675122737884521,-0.004087269306182861
true posterior,0.5774695873260498,0.09641754627227783
true posterior,0.6087758541107178,0.12687337398529053
true posterior,0.5608116388320923,0.13307976722717285
true posterior,0.6462606191635132,0.20241272449493408
true posterior,0.5703078508377075,0.10700082778930664
true posterior,0.621701717376709,0.27444958686828613
true posterior,0.6462904214859009,0.04758787155151367
true posterior,0.5765002965927124,0.1292487382888794
true posterior,0.6583200693130493,0.2250807285308838
true posterior,0.5644670724868774,0.0534212589263916
true posterior,0.6458077430725098,0.139054536819458
true posterior,0.59047532081604,0.12017250061035156
true posterior,0.604249119758606,0.12683236598968506
true posterior,0.5384129285812378,0.09223151206970215
true posterior,0.6671465635299683,0.14129924774169922
true posterior,0.5865761041641235,0.06630074977874756
true posterior,0.6228967905044556,0.10193741321563721
true posterior,0.5909181833267212,0.044227004051208496
true posterior,0.6228429079055786,0.12608253955841064
true posterior,0.6092253923416138,0.12882602214813232
true posterior,0.614398717880249,0.04082512855529785
true posterior,0.6550067663192749,0.16100835800170898
true posterior,0.6629583835601807,0.1451777219772339
true posterior,0.6024783849716187,0.17098748683929443
true posterior,0.6138768196105957,0.14825654029846191
true posterior,0.6096464395523071,0.1526561975479126
true posterior,0.6392630338668823,0.048677802085876465
true posterior,0.5870958566665649,0.09639179706573486
true posterior,0.5856235027313232,0.08426570892333984
true posterior,0.6283115148544312,0.19174695014953613
true posterior,0.5769287347793579,0.13866734504699707
true posterior,0.5883324146270752,0.12545382976531982
true posterior,0.603757381439209,0.16184759140014648
true posterior,0.7058776617050171,-0.013556241989135742
true posterior,0.5955154895782471,0.1405785083770752
true posterior,0.6382254362106323,0.11960291862487793
true posterior,0.5950137376785278,0.10519802570343018
true posterior,0.5399961471557617,0.08961641788482666
true posterior,0.5660222768783569,0.11448538303375244
true posterior,0.5767033100128174,0.1231759786605835
true posterior,0.6721493005752563,0.1278095245361328
true posterior,0.6563754081726074,0.1045302152633667
true posterior,0.5890036821365356,0.09481990337371826
true posterior,0.5808436870574951,0.10388302803039551
true posterior,0.6530846357345581,0.15856122970581055
true posterior,0.6039859056472778,0.10782027244567871
true posterior,0.6001604795455933,0.10482358932495117
true posterior,0.6100273132324219,0.11921870708465576
true posterior,0.6522929668426514,0.17679989337921143
true posterior,0.5754889249801636,0.12688028812408447
true posterior,0.626724123954773,0.11275982856750488
true posterior,0.5829981565475464,0.11238682270050049
true posterior,0.5632212162017822,0.15621232986450195
true posterior,0.6448376178741455,0.14229202270507812
true posterior,0.6192499399185181,0.1340196132659912
true posterior,0.5800206661224365,0.15307283401489258
true posterior,0.6214438676834106,0.05177640914916992
true posterior,0.6354928016662598,0.1676405668258667
true posterior,0.6035587787628174,0.08267438411712646
true posterior,0.579047679901123,0.24039983749389648
true posterior,0.5951634645462036,0.08565819263458252
true posterior,0.6339000463485718,0.15139710903167725
true posterior,0.6231540441513062,0.1966245174407959
true posterior,0.6189260482788086,0.10491764545440674
true posterior,0.5716261863708496,0.21510565280914307
true posterior,0.6568601131439209,0.045969605445861816
true posterior,0.6421630382537842,0.009650707244873047
true posterior,0.6206958293914795,0.03483736515045166
true posterior,0.5926309823989868,0.11195552349090576
true posterior,0.5514758825302124,0.14067459106445312
true posterior,0.6397194862365723,0.12382674217224121
true posterior,0.5745965242385864,0.12449026107788086
true posterior,0.6127094030380249,0.08446657657623291
true posterior,0.6150603294372559,0.1080789566040039
true posterior,0.5978398323059082,0.18654072284698486
true posterior,0.6244291067123413,0.20485341548919678
true posterior,0.6255636215209961,0.11245620250701904
true posterior,0.6395829916000366,0.011441588401794434
true posterior,0.670815110206604,0.21406972408294678
true posterior,0.5680322647094727,0.09756457805633545
true posterior,0.5937299728393555,0.19777250289916992
true posterior,0.6062514781951904,0.08731687068939209
true posterior,0.6202292442321777,0.1369178295135498
true posterior,0.6128170490264893,0.10187363624572754
true posterior,0.601203441619873,0.09010076522827148
true posterior,0.6424247026443481,0.1582808494567871
true posterior,0.6699261665344238,0.14946424961090088
true posterior,0.6544618606567383,-0.02034151554107666
true posterior,0.5892171859741211,0.1239699125289917
true posterior,0.6479983329772949,0.13852524757385254
true posterior,0.6149393320083618,0.13870811462402344
true posterior,0.6324746608734131,0.052556633949279785
true posterior,0.6228742599487305,0.1601247787475586
true posterior,0.5887165069580078,0.11302053928375244
true posterior,0.637122392654419,0.081931471824646
true posterior,0.6456947326660156,0.09833574295043945
true posterior,0.6107341051101685,0.08284223079681396
true posterior,0.6502116918563843,0.1507127285003662
true posterior,0.5896743535995483,0.03310585021972656
true posterior,0.685230016708374,0.06367456912994385
true posterior,0.5755183696746826,0.2161635160446167
true posterior,0.6299538612365723,0.12062084674835205
true posterior,0.5873624086380005,0.07718586921691895
true posterior,0.6831783056259155,0.11633658409118652
true posterior,0.6142069101333618,0.1104576587677002
true posterior,0.6071172952651978,0.11972475051879883
true posterior,0.5849275588989258,0.13886046409606934
true posterior,0.6403893232345581,0.10480356216430664
true posterior,0.661229133605957,0.31246352195739746
true posterior,0.6220647096633911,0.1427696943283081
true posterior,0.6191151142120361,0.08249366283416748
true posterior,0.5693715810775757,0.18078303337097168
true posterior,0.6614698171615601,0.07526004314422607
true posterior,0.6301264762878418,0.11115026473999023
true posterior,0.614052414894104,0.1415022611618042
true posterior,0.5949568748474121,0.04878854751586914
true posterior,0.660612940788269,0.004706740379333496
