method,n,N,N_label,seed,param,source,sample_count,posterior_mean,bias
flow_npe,1000,31622,N=n^(3/2),100,sigma,posterior_samples.pkl,10000,2.070829468241334,0.07082946824133396
flow_npe,1000,31622,N=n^(3/2),100,xi,posterior_samples.pkl,10000,-0.12442102723121642,-0.02442102723121642
flow_npe,1000,1000000,N=n^2,1,lambda,posterior_samples.pkl,10000,100.02416505889893,0.02416505889893017
flow_npe,1000,1000000,N=n^2,1,sigma,posterior_samples.pkl,10000,2.0211267278552056,0.02112672785520564
flow_npe,1000,1000000,N=n^2,1,xi,posterior_samples.pkl,10000,-0.10843010714054108,-0.008430107140541071
flow_npe,1000,1000000,N=n^2,2,lambda,posterior_samples.pkl,10000,99.68678589935303,-0.31321410064697375
flow_npe,1000,1000000,N=n^2,2,sigma,posterior_samples.pkl,10000,2.0057188363194465,0.005718836319446474
flow_npe,1000,1000000,N=n^2,2,xi,posterior_samples.pkl,10000,-0.09722611656188965,0.0027738834381103583
flow_npe,1000,1000000,N=n^2,3,lambda,posterior_samples.pkl,10000,99.88266490631104,-0.11733509368896478
flow_npe,1000,1000000,N=n^2,3,sigma,posterior_samples.pkl,10000,1.9443100425958633,-0.055689957404136736
flow_npe,1000,1000000,N=n^2,3,xi,posterior_samples.pkl,10000,-0.08848969728946686,0.011510302710533146
flow_npe,1000,1000000,N=n^2,4,lambda,posterior_samples.pkl,10000,100.60737262115478,0.6073726211547807
flow_npe,1000,1000000,N=n^2,4,sigma,posterior_samples.pkl,10000,2.0164137721986974,0.01641377219869744
flow_npe,1000,1000000,N=n^2,4,xi,posterior_samples.pkl,10000,-0.1043279629945755,-0.004327962994575496
flow_npe,1000,1000000,N=n^2,5,lambda,posterior_samples.pkl,10000,99.92718436279297,-0.07281563720702877
flow_npe,1000,1000000,N=n^2,5,sigma,posterior_samples.pkl,10000,2.013924348712829,0.013924348712829104
flow_npe,1000,1000000,N=n^2,5,xi,posterior_samples.pkl,10000,-0.10370671653747558,-0.0037067165374755767
flow_npe,1000,1000000,N=n^2,6,lambda,posterior_samples.pkl,10000,99.79667399291992,-0.2033260070800793
flow_npe,1000,1000000,N=n^2,6,sigma,posterior_samples.pkl,10000,1.9956777371883392,-0.004322262811660815
flow_npe,1000,1000000,N=n^2,6,xi,posterior_samples.pkl,10000,-0.09886907920837402,0.0011309207916259806
flow_npe,1000,1000000,N=n^2,7,lambda,posterior_samples.pkl,10000,100.80041749038696,0.8004174903869625
flow_npe,1000,1000000,N=n^2,7,sigma,posterior_samples.pkl,10000,2.009183842587471,0.00918384258747107
flow_npe,1000,1000000,N=n^2,7,xi,posterior_samples.pkl,10000,-0.10233140819072724,-0.0023314081907272327
flow_npe,1000,1000000,N=n^2,8,lambda,posterior_samples.pkl,10000,99.55358053894042,-0.44641946105957686
flow_npe,1000,1000000,N=n^2,8,sigma,posterior_samples.pkl,10000,2.0125011039495466,0.012501103949546621
flow_npe,1000,1000000,N=n^2,8,xi,posterior_samples.pkl,10000,-0.10349168375730515,-0.0034916837573051446
flow_npe,1000,1000000,N=n^2,9,lambda,posterior_samples.pkl,10000,99.33752800178527,-0.6624719982147269
flow_npe,1000,1000000,N=n^2,9,sigma,posterior_samples.pkl,10000,1.9871356675333343,-0.01286433246666574
flow_npe,1000,1000000,N=n^2,9,xi,posterior_samples.pkl,10000,-0.10192079339027404,-0.0019207933902740393
flow_npe,1000,1000000,N=n^2,10,lambda,posterior_samples.pkl,10000,100.73259053497314,0.7325905349731414
flow_npe,1000,1000000,N=n^2,10,sigma,posterior_samples.pkl,10000,1.9776602502822875,-0.022339749717712465
flow_npe,1000,1000000,N=n^2,10,xi,posterior_samples.pkl,10000,-0.09265186848640442,0.0073481315135955905
flow_npe,1000,1000000,N=n^2,12,lambda,posterior_samples.pkl,10000,99.7890762741089,-0.21092372589110653
flow_npe,1000,1000000,N=n^2,12,sigma,posterior_samples.pkl,10000,2.020088425683975,0.020088425683975064
flow_npe,1000,1000000,N=n^2,12,xi,posterior_samples.pkl,10000,-0.1049215684890747,-0.004921568489074699
flow_npe,1000,1000000,N=n^2,14,lambda,posterior_samples.pkl,10000,99.99948851470947,-0.0005114852905307998
flow_npe,1000,1000000,N=n^2,14,sigma,posterior_samples.pkl,10000,1.986769374159351,-0.013230625840648935
flow_npe,1000,1000000,N=n^2,14,xi,posterior_samples.pkl,10000,-0.1069538693189621,-0.006953869318962094
flow_npe,1000,1000000,N=n^2,16,lambda,posterior_samples.pkl,10000,100.20989221668243,0.20989221668243374
flow_npe,1000,1000000,N=n^2,16,sigma,posterior_samples.pkl,10000,1.9927881649971009,-0.007211835002899125
flow_npe,1000,1000000,N=n^2,16,xi,posterior_samples.pkl,10000,-0.10508795275688171,-0.005087952756881703
flow_npe,1000,1000000,N=n^2,17,lambda,posterior_samples.pkl,10000,100.39321056289673,0.3932105628967264
flow_npe,1000,1000000,N=n^2,17,sigma,posterior_samples.pkl,10000,1.9765423553616042,-0.023457644638395836
flow_npe,1000,1000000,N=n^2,17,xi,posterior_samples.pkl,10000,-0.0960100485086441,0.003989951491355906
flow_npe,1000,1000000,N=n^2,18,lambda,posterior_samples.pkl,10000,100.69356966781616,0.6935696678161634
flow_npe,1000,1000000,N=n^2,18,sigma,posterior_samples.pkl,10000,2.014693088686466,0.014693088686466016
flow_npe,1000,1000000,N=n^2,18,xi,posterior_samples.pkl,10000,-0.10508452432155609,-0.00508452432155608
flow_npe,1000,1000000,N=n^2,19,lambda,posterior_samples.pkl,10000,99.4840443786621,-0.5159556213378949
flow_npe,1000,1000000,N=n^2,19,sigma,posterior_samples.pkl,10000,1.988446019191295,-0.011553980808705067
flow_npe,1000,1000000,N=n^2,19,xi,posterior_samples.pkl,10000,-0.09517408521175384,0.004825914788246163
flow_npe,1000,1000000,N=n^2,20,lambda,posterior_samples.pkl,10000,100.51238090724945,0.512380907249451
flow_npe,1000,1000000,N=n^2,20,sigma,posterior_samples.pkl,10000,1.969150362700224,-0.030849637299775967
flow_npe,1000,1000000,N=n^2,20,xi,posterior_samples.pkl,10000,-0.09424183621406555,0.005758163785934453
flow_npe,1000,1000000,N=n^2,24,lambda,posterior_samples.pkl,10000,99.9469026895523,-0.053097310447697055
flow_npe,1000,1000000,N=n^2,24,sigma,posterior_samples.pkl,10000,2.0182509870767595,0.01825098707675954
flow_npe,1000,1000000,N=n^2,24,xi,posterior_samples.pkl,10000,-0.10421917204856873,-0.004219172048568726
flow_npe,1000,1000000,N=n^2,25,lambda,posterior_samples.pkl,10000,99.31555450515746,-0.6844454948425351
flow_npe,1000,1000000,N=n^2,25,sigma,posterior_samples.pkl,10000,2.011288752752572,0.011288752752571796
flow_npe,1000,1000000,N=n^2,25,xi,posterior_samples.pkl,10000,-0.10308061202764511,-0.003080612027645105
flow_npe,1000,1000000,N=n^2,28,lambda,posterior_samples.pkl,10000,99.78625771331787,-0.2137422866821339
flow_npe,1000,1000000,N=n^2,28,sigma,posterior_samples.pkl,10000,2.006736877334118,0.0067368773341178745
flow_npe,1000,1000000,N=n^2,28,xi,posterior_samples.pkl,10000,-0.10094831414222717,-0.0009483141422271663
flow_npe,1000,1000000,N=n^2,32,lambda,posterior_samples.pkl,10000,100.17717018909454,0.1771701890945394
flow_npe,1000,1000000,N=n^2,32,sigma,posterior_samples.pkl,10000,1.9936664388298988,-0.0063335611701011985
flow_npe,1000,1000000,N=n^2,32,xi,posterior_samples.pkl,10000,-0.10026251504421234,-0.00026251504421233307
flow_npe,1000,1000000,N=n^2,34,lambda,posterior_samples.pkl,10000,100.19998420734406,0.19998420734405897
flow_npe,1000,1000000,N=n^2,34,sigma,posterior_samples.pkl,10000,2.02599176517725,0.02599176517724988
flow_npe,1000,1000000,N=n^2,34,xi,posterior_samples.pkl,10000,-0.10168620295524597,-0.0016862029552459634
flow_npe,1000,1000000,N=n^2,36,lambda,posterior_samples.pkl,10000,100.73359556484222,0.7335955648422186
flow_npe,1000,1000000,N=n^2,36,sigma,posterior_samples.pkl,10000,2.0280047513902186,0.02800475139021863
flow_npe,1000,1000000,N=n^2,36,xi,posterior_samples.pkl,10000,-0.11147930455207825,-0.01147930455207824
flow_npe,1000,1000000,N=n^2,42,lambda,posterior_samples.pkl,10000,100.15766273574829,0.15766273574828915
flow_npe,1000,1000000,N=n^2,42,sigma,posterior_samples.pkl,10000,1.9925989465594292,-0.007401053440570848
flow_npe,1000,1000000,N=n^2,42,xi,posterior_samples.pkl,10000,-0.09483723673820496,0.005162763261795045
flow_npe,1000,1000000,N=n^2,43,lambda,posterior_samples.pkl,10000,99.13336858520508,-0.8666314147949237
flow_npe,1000,1000000,N=n^2,43,sigma,posterior_samples.pkl,10000,1.9907711941361428,-0.009228805863857215
flow_npe,1000,1000000,N=n^2,43,xi,posterior_samples.pkl,10000,-0.09504351428747178,0.0049564857125282274
flow_npe,1000,1000000,N=n^2,45,lambda,posterior_samples.pkl,10000,100.40884427337646,0.40884427337645945
flow_npe,1000,1000000,N=n^2,45,sigma,posterior_samples.pkl,10000,1.994027049469948,-0.00597295053005209
flow_npe,1000,1000000,N=n^2,45,xi,posterior_samples.pkl,10000,-0.1018734956741333,-0.0018734956741332937
flow_npe,1000,1000000,N=n^2,46,lambda,posterior_samples.pkl,10000,99.8887491897583,-0.11125081024169958
flow_npe,1000,1000000,N=n^2,46,sigma,posterior_samples.pkl,10000,2.009254425883293,0.00925442588329295
flow_npe,1000,1000000,N=n^2,46,xi,posterior_samples.pkl,10000,-0.09829204609394074,0.0017079539060592674
flow_npe,1000,1000000,N=n^2,50,lambda,posterior_samples.pkl,10000,100.11388551673889,0.11388551673888969
flow_npe,1000,1000000,N=n^2,50,sigma,posterior_samples.pkl,10000,1.9333776244044303,-0.06662237559556972
flow_npe,1000,1000000,N=n^2,50,xi,posterior_samples.pkl,10000,-0.09072978208065033,0.009270217919349677
flow_npe,1000,1000000,N=n^2,51,lambda,posterior_samples.pkl,10000,100.11933046131134,0.11933046131133551
flow_npe,1000,1000000,N=n^2,51,sigma,posterior_samples.pkl,10000,2.0005180850863455,0.0005180850863455433
flow_npe,1000,1000000,N=n^2,51,xi,posterior_samples.pkl,10000,-0.09958171632289886,0.00041828367710114445
flow_npe,1000,1000000,N=n^2,53,lambda,posterior_samples.pkl,10000,99.81027858257293,-0.18972141742706583
flow_npe,1000,1000000,N=n^2,53,sigma,posterior_samples.pkl,10000,1.9775088188052177,-0.022491181194782328
flow_npe,1000,1000000,N=n^2,53,xi,posterior_samples.pkl,10000,-0.0933981191277504,0.00660188087224961
flow_npe,1000,1000000,N=n^2,55,lambda,posterior_samples.pkl,10000,99.9776285812378,-0.022371418762205053
flow_npe,1000,1000000,N=n^2,55,sigma,posterior_samples.pkl,10000,2.022864361512661,0.022864361512660913
flow_npe,1000,1000000,N=n^2,55,xi,posterior_samples.pkl,10000,-0.10699981524944305,-0.006999815249443042
flow_npe,1000,1000000,N=n^2,57,lambda,posterior_samples.pkl,10000,99.64353426322937,-0.3564657367706303
flow_npe,1000,1000000,N=n^2,57,sigma,posterior_samples.pkl,10000,2.0072852086126804,0.007285208612680449
flow_npe,1000,1000000,N=n^2,57,xi,posterior_samples.pkl,10000,-0.10473189644813538,-0.004731896448135375
flow_npe,1000,1000000,N=n^2,59,lambda,posterior_samples.pkl,10000,100.5873003982544,0.5873003982543992
flow_npe,1000,1000000,N=n^2,59,sigma,posterior_samples.pkl,10000,1.9909211012244226,-0.009078898775577438
flow_npe,1000,1000000,N=n^2,59,xi,posterior_samples.pkl,10000,-0.09758805372714996,0.0024119462728500463
flow_npe,1000,1000000,N=n^2,60,lambda,posterior_samples.pkl,10000,99.77429522323608,-0.2257047767639193
flow_npe,1000,1000000,N=n^2,60,sigma,posterior_samples.pkl,10000,2.0259321700811386,0.025932170081138572
flow_npe,1000,1000000,N=n^2,60,xi,posterior_samples.pkl,10000,-0.1059525307893753,-0.005952530789375299
flow_npe,1000,1000000,N=n^2,61,lambda,posterior_samples.pkl,10000,100.4327267791748,0.43272677917479996
flow_npe,1000,1000000,N=n^2,61,sigma,posterior_samples.pkl,10000,2.0847472472906112,0.08474724729061123
flow_npe,1000,1000000,N=n^2,61,xi,posterior_samples.pkl,10000,-0.12429165601730346,-0.02429165601730346
flow_npe,1000,1000000,N=n^2,62,lambda,posterior_samples.pkl,10000,100.44808840560913,0.448088405609127
flow_npe,1000,1000000,N=n^2,62,sigma,posterior_samples.pkl,10000,1.9893637461662292,-0.010636253833770759
flow_npe,1000,1000000,N=n^2,62,xi,posterior_samples.pkl,10000,-0.09629400444030761,0.0037059955596923932
flow_npe,1000,1000000,N=n^2,63,lambda,posterior_samples.pkl,10000,100.36412445392608,0.36412445392608106
flow_npe,1000,1000000,N=n^2,63,sigma,posterior_samples.pkl,10000,2.011772595512867,0.011772595512867134
flow_npe,1000,1000000,N=n^2,63,xi,posterior_samples.pkl,10000,-0.10128610446453094,-0.0012861044645309377
flow_npe,1000,1000000,N=n^2,65,lambda,posterior_samples.pkl,10000,100.08666640033722,0.08666640033722217
flow_npe,1000,1000000,N=n^2,65,sigma,posterior_samples.pkl,10000,1.9767486738496955,-0.023251326150304452
flow_npe,1000,1000000,N=n^2,65,xi,posterior_samples.pkl,10000,-0.09125003683567047,0.008749963164329536
flow_npe,1000,1000000,N=n^2,70,lambda,posterior_samples.pkl,10000,100.27702044448853,0.27702044448852803
flow_npe,1000,1000000,N=n^2,70,sigma,posterior_samples.pkl,10000,2.015538885655836,0.015538885655836054
flow_npe,1000,1000000,N=n^2,70,xi,posterior_samples.pkl,10000,-0.10017627332210541,-0.00017627332210540247
flow_npe,1000,1000000,N=n^2,71,lambda,posterior_samples.pkl,10000,100.12852816925049,0.1285281692504867
flow_npe,1000,1000000,N=n^2,71,sigma,posterior_samples.pkl,10000,1.98367377807647,-0.01632622192353006
flow_npe,1000,1000000,N=n^2,71,xi,posterior_samples.pkl,10000,-0.09703215656280517,0.0029678434371948337
flow_npe,1000,1000000,N=n^2,72,lambda,posterior_samples.pkl,10000,100.1605537071228,0.16055370712280137
flow_npe,1000,1000000,N=n^2,72,sigma,posterior_samples.pkl,10000,2.0246176447252044,0.024617644725204446
flow_npe,1000,1000000,N=n^2,72,xi,posterior_samples.pkl,10000,-0.10539597983360291,-0.005395979833602904
flow_npe,1000,1000000,N=n^2,73,lambda,posterior_samples.pkl,10000,99.88864176712036,-0.11135823287963831
flow_npe,1000,1000000,N=n^2,73,sigma,posterior_samples.pkl,10000,1.9799097813844682,-0.02009021861553184
flow_npe,1000,1000000,N=n^2,73,xi,posterior_samples.pkl,10000,-0.09726948878765106,0.002730511212348949
flow_npe,1000,1000000,N=n^2,74,lambda,posterior_samples.pkl,10000,100.05453489227295,0.054534892272954494
flow_npe,1000,1000000,N=n^2,74,sigma,posterior_samples.pkl,10000,1.9974990867376328,-0.0025009132623672325
flow_npe,1000,1000000,N=n^2,74,xi,posterior_samples.pkl,10000,-0.10522744016647338,-0.005227440166473377
flow_npe,1000,1000000,N=n^2,75,lambda,posterior_samples.pkl,10000,99.86251277923584,-0.13748722076415731
flow_npe,1000,1000000,N=n^2,75,sigma,posterior_samples.pkl,10000,1.992281487619877,-0.00771851238012311
flow_npe,1000,1000000,N=n^2,75,xi,posterior_samples.pkl,10000,-0.10074391455650329,-0.0007439145565032862
flow_npe,1000,1000000,N=n^2,76,lambda,posterior_samples.pkl,10000,100.85784849090577,0.8578484909057664
flow_npe,1000,1000000,N=n^2,76,sigma,posterior_samples.pkl,10000,1.9621625430464744,-0.03783745695352558
flow_npe,1000,1000000,N=n^2,76,xi,posterior_samples.pkl,10000,-0.09330185959339142,0.006698140406608585
flow_npe,1000,1000000,N=n^2,78,lambda,posterior_samples.pkl,10000,100.568367552948,0.5683675529480041
flow_npe,1000,1000000,N=n^2,78,sigma,posterior_samples.pkl,10000,2.0260166654795406,0.026016665479540624
flow_npe,1000,1000000,N=n^2,78,xi,posterior_samples.pkl,10000,-0.10269301497936249,-0.0026930149793624875
flow_npe,1000,1000000,N=n^2,79,lambda,posterior_samples.pkl,10000,99.89374946899414,-0.10625053100585546
flow_npe,1000,1000000,N=n^2,79,sigma,posterior_samples.pkl,10000,1.9785847800537943,-0.021415219946205655
flow_npe,1000,1000000,N=n^2,79,xi,posterior_samples.pkl,10000,-0.09324328393936157,0.006756716060638435
flow_npe,1000,1000000,N=n^2,82,lambda,posterior_samples.pkl,10000,100.69001430587768,0.690014305877682
flow_npe,1000,1000000,N=n^2,82,sigma,posterior_samples.pkl,10000,2.007681476888247,0.007681476888246941
flow_npe,1000,1000000,N=n^2,82,xi,posterior_samples.pkl,10000,-0.1067616226196289,-0.006761622619628899
flow_npe,1000,1000000,N=n^2,84,lambda,posterior_samples.pkl,10000,100.20421504611969,0.20421504611968544
flow_npe,1000,1000000,N=n^2,84,sigma,posterior_samples.pkl,10000,2.001543531563133,0.001543531563132916
flow_npe,1000,1000000,N=n^2,84,xi,posterior_samples.pkl,10000,-0.10067954816818238,-0.0006795481681823728
flow_npe,1000,1000000,N=n^2,86,lambda,posterior_samples.pkl,10000,100.36276605606079,0.36276605606079215
flow_npe,1000,1000000,N=n^2,86,sigma,posterior_samples.pkl,10000,1.9736828923918306,-0.02631710760816941
flow_npe,1000,1000000,N=n^2,86,xi,posterior_samples.pkl,10000,-0.09365538508892059,0.006344614911079419
flow_npe,1000,1000000,N=n^2,87,lambda,posterior_samples.pkl,10000,100.36918131408692,0.3691813140869158
flow_npe,1000,1000000,N=n^2,87,sigma,posterior_samples.pkl,10000,2.0293783919576205,0.029378391957620487
flow_npe,1000,1000000,N=n^2,87,xi,posterior_samples.pkl,10000,-0.10579916632175446,-0.005799166321754451
flow_npe,1000,1000000,N=n^2,88,lambda,posterior_samples.pkl,10000,100.27879668273926,0.2787966827392552
flow_npe,1000,1000000,N=n^2,88,sigma,posterior_samples.pkl,10000,2.0177020480523815,0.017702048052381514
flow_npe,1000,1000000,N=n^2,88,xi,posterior_samples.pkl,10000,-0.10588325264453888,-0.005883252644538872
flow_npe,1000,1000000,N=n^2,89,lambda,posterior_samples.pkl,10000,99.97731948165894,-0.022680518341061884
flow_npe,1000,1000000,N=n^2,89,sigma,posterior_samples.pkl,10000,1.9892211006848375,-0.010778899315162516
flow_npe,1000,1000000,N=n^2,89,xi,posterior_samples.pkl,10000,-0.09830323302745819,0.0016967669725418133
flow_npe,1000,1000000,N=n^2,91,lambda,posterior_samples.pkl,10000,100.21014908294677,0.2101490829467707
flow_npe,1000,1000000,N=n^2,91,sigma,posterior_samples.pkl,10000,2.0002762930512428,0.0002762930512427708
flow_npe,1000,1000000,N=n^2,91,xi,posterior_samples.pkl,10000,-0.1037071882367134,-0.003707188236713399
flow_npe,1000,1000000,N=n^2,92,lambda,posterior_samples.pkl,10000,99.93678258743286,-0.0632174125671412
flow_npe,1000,1000000,N=n^2,92,sigma,posterior_samples.pkl,10000,2.0067294037938117,0.006729403793811706
flow_npe,1000,1000000,N=n^2,92,xi,posterior_samples.pkl,10000,-0.10001170659065246,-1.1706590652457716e-05
flow_npe,1000,1000000,N=n^2,93,lambda,posterior_samples.pkl,10000,99.61348612060547,-0.38651387939452775
flow_npe,1000,1000000,N=n^2,93,sigma,posterior_samples.pkl,10000,2.007082845723629,0.007082845723628939
flow_npe,1000,1000000,N=n^2,93,xi,posterior_samples.pkl,10000,-0.09995363283157349,4.636716842651434e-05
flow_npe,1000,1000000,N=n^2,94,lambda,posterior_samples.pkl,10000,100.10923358840942,0.10923358840942399
flow_npe,1000,1000000,N=n^2,94,sigma,posterior_samples.pkl,10000,1.9918210561871528,-0.008178943812847228
flow_npe,1000,1000000,N=n^2,94,xi,posterior_samples.pkl,10000,-0.09907551395893097,0.0009244860410690392
flow_npe,1000,1000000,N=n^2,95,lambda,posterior_samples.pkl,10000,100.20158405075074,0.20158405075073915
flow_npe,1000,1000000,N=n^2,95,sigma,posterior_samples.pkl,10000,2.017552804636955,0.017552804636955077
flow_npe,1000,1000000,N=n^2,95,xi,posterior_samples.pkl,10000,-0.10771237065792083,-0.007712370657920825
flow_npe,1000,1000000,N=n^2,96,lambda,posterior_samples.pkl,10000,100.69936390457153,0.699363904571527
flow_npe,1000,1000000,N=n^2,96,sigma,posterior_samples.pkl,10000,1.9749173460622726,-0.02508265393772735
flow_npe,1000,1000000,N=n^2,96,xi,posterior_samples.pkl,10000,-0.09681377427577972,0.003186225724220282
flow_npe,1000,1000000,N=n^2,97,lambda,posterior_samples.pkl,10000,99.40251692810058,-0.5974830718994184
flow_npe,1000,1000000,N=n^2,97,sigma,posterior_samples.pkl,10000,2.0090175118207934,0.009017511820793356
flow_npe,1000,1000000,N=n^2,97,xi,posterior_samples.pkl,10000,-0.10373806043863297,-0.0037380604386329647
flow_npe,1000,1000000,N=n^2,98,lambda,posterior_samples.pkl,10000,100.45169560317993,0.4516956031799282
flow_npe,1000,1000000,N=n^2,98,sigma,posterior_samples.pkl,10000,2.048742839217186,0.04874283921718581
flow_npe,1000,1000000,N=n^2,98,xi,posterior_samples.pkl,10000,-0.10664407734870911,-0.0066440773487091015
flow_npe,1000,1000000,N=n^2,99,lambda,posterior_samples.pkl,10000,100.26778290176392,0.2677829017639226
flow_npe,1000,1000000,N=n^2,99,sigma,posterior_samples.pkl,10000,1.9830139969874405,-0.01698600301255948
flow_npe,1000,1000000,N=n^2,99,xi,posterior_samples.pkl,10000,-0.09754721505641938,0.00245278494358063
flow_npe,1000,1000000,N=n^2,100,lambda,posterior_samples.pkl,10000,100.315486869812,0.31548686981200547
flow_npe,1000,1000000,N=n^2,100,sigma,posterior_samples.pkl,10000,2.008486368072033,0.008486368072032846
flow_npe,1000,1000000,N=n^2,100,xi,posterior_samples.pkl,10000,-0.09804016053676605,0.001959839463233956
flow_npe,5000,5000,N=n,0,lambda,posterior_samples.pkl,10000,100.05797189064026,0.057971890640260426
flow_npe,5000,5000,N=n,0,sigma,posterior_samples.pkl,10000,2.8766483149852604,0.8766483149852604
flow_npe,5000,5000,N=n,0,xi,posterior_samples.pkl,10000,-1.1088312139987946,-1.0088312139987945
flow_npe,5000,5000,N=n,1,lambda,posterior_samples.pkl,10000,100.1284321855545,0.12843218555450164
flow_npe,5000,5000,N=n,1,sigma,posterior_samples.pkl,10000,2.7749966970699838,0.7749966970699838
flow_npe,5000,5000,N=n,1,xi,posterior_samples.pkl,10000,-0.9139349887371063,-0.8139349887371063
flow_npe,5000,5000,N=n,2,lambda,posterior_samples.pkl,10000,99.87896849384308,-0.1210315061569247
flow_npe,5000,5000,N=n,2,sigma,posterior_samples.pkl,10000,2.4398416987970473,0.43984169879704726
flow_npe,5000,5000,N=n,2,xi,posterior_samples.pkl,10000,-0.6873906650185585,-0.5873906650185585
flow_npe,5000,5000,N=n,3,lambda,posterior_samples.pkl,10000,99.90197599830627,-0.09802400169373016
flow_npe,5000,5000,N=n,3,sigma,posterior_samples.pkl,10000,2.802600799547136,0.802600799547136
flow_npe,5000,5000,N=n,3,xi,posterior_samples.pkl,10000,-1.0744136056065559,-0.9744136056065559
flow_npe,5000,5000,N=n,4,lambda,posterior_samples.pkl,10000,100.38317937698365,0.383179376983648
flow_npe,5000,5000,N=n,4,sigma,posterior_samples.pkl,10000,2.6460790092854762,0.6460790092854762
flow_npe,5000,5000,N=n,4,xi,posterior_samples.pkl,10000,-0.8613123857378959,-0.761312385737896
flow_npe,5000,5000,N=n,5,lambda,posterior_samples.pkl,10000,99.98070704231262,-0.019292957687383705
flow_npe,5000,5000,N=n,5,sigma,posterior_samples.pkl,10000,2.7221002413540147,0.7221002413540147
flow_npe,5000,5000,N=n,5,xi,posterior_samples.pkl,10000,-0.846211798131466,-0.746211798131466
flow_npe,5000,5000,N=n,6,lambda,posterior_samples.pkl,10000,99.8774987323761,-0.12250126762390323
flow_npe,5000,5000,N=n,6,sigma,posterior_samples.pkl,10000,2.497997258791514,0.4979972587915138
flow_npe,5000,5000,N=n,6,xi,posterior_samples.pkl,10000,-0.7330214462041855,-0.6330214462041855
flow_npe,5000,5000,N=n,7,lambda,posterior_samples.pkl,10000,100.60924784584046,0.6092478458404571
flow_npe,5000,5000,N=n,7,sigma,posterior_samples.pkl,10000,2.3723748858150095,0.37237488581500955
flow_npe,5000,5000,N=n,7,xi,posterior_samples.pkl,10000,-0.49217154158353804,-0.39217154158353806
flow_npe,5000,5000,N=n,8,lambda,posterior_samples.pkl,10000,99.70976015777588,-0.2902398422241248
flow_npe,5000,5000,N=n,8,sigma,posterior_samples.pkl,10000,2.184569887287915,0.1845698872879149
flow_npe,5000,5000,N=n,8,xi,posterior_samples.pkl,10000,-0.3565110001087189,-0.25651100010871886
flow_npe,5000,5000,N=n,9,lambda,posterior_samples.pkl,10000,99.72321286468505,-0.27678713531494736
flow_npe,5000,5000,N=n,9,sigma,posterior_samples.pkl,10000,2.4959524884346873,0.4959524884346873
flow_npe,5000,5000,N=n,9,xi,posterior_samples.pkl,10000,-0.6333713913321495,-0.5333713913321495
flow_npe,5000,5000,N=n,10,lambda,posterior_samples.pkl,10000,99.46066203651428,-0.5393379634857212
flow_npe,5000,5000,N=n,10,sigma,posterior_samples.pkl,10000,2.931324304447882,0.9313243044478821
flow_npe,5000,5000,N=n,10,xi,posterior_samples.pkl,10000,-0.951897461438179,-0.851897461438179
flow_npe,5000,5000,N=n,11,lambda,posterior_samples.pkl,10000,100.32083116188049,0.3208311618804913
flow_npe,5000,5000,N=n,11,sigma,posterior_samples.pkl,10000,2.5613497437097132,0.5613497437097132
flow_npe,5000,5000,N=n,11,xi,posterior_samples.pkl,10000,-0.6968184832930565,-0.5968184832930565
flow_npe,5000,5000,N=n,12,lambda,posterior_samples.pkl,10000,99.98537340984345,-0.014626590156552766
flow_npe,5000,5000,N=n,12,sigma,posterior_samples.pkl,10000,2.141189610176627,0.1411896101766268
flow_npe,5000,5000,N=n,12,xi,posterior_samples.pkl,10000,-0.22857091150283815,-0.12857091150283814
flow_npe,5000,5000,N=n,13,lambda,posterior_samples.pkl,10000,100.29651898384094,0.2965189838409401
flow_npe,5000,5000,N=n,13,sigma,posterior_samples.pkl,10000,2.7275647271540016,0.7275647271540016
flow_npe,5000,5000,N=n,13,xi,posterior_samples.pkl,10000,-0.9025748671293259,-0.8025748671293259
flow_npe,5000,5000,N=n,14,lambda,posterior_samples.pkl,10000,100.27966171855927,0.279661718559268
flow_npe,5000,5000,N=n,14,sigma,posterior_samples.pkl,10000,3.0565222628873308,1.0565222628873308
flow_npe,5000,5000,N=n,14,xi,posterior_samples.pkl,10000,-1.1426200555324555,-1.0426200555324554
flow_npe,5000,5000,N=n,15,lambda,posterior_samples.pkl,10000,99.25478657035828,-0.7452134296417228
flow_npe,5000,5000,N=n,15,sigma,posterior_samples.pkl,10000,2.794174372497387,0.7941743724973871
flow_npe,5000,5000,N=n,15,xi,posterior_samples.pkl,10000,-0.8799343319892883,-0.7799343319892883
flow_npe,5000,5000,N=n,16,lambda,posterior_samples.pkl,10000,99.81170648994446,-0.1882935100555443
flow_npe,5000,5000,N=n,16,sigma,posterior_samples.pkl,10000,2.694548424327001,0.6945484243270008
flow_npe,5000,5000,N=n,16,xi,posterior_samples.pkl,10000,-1.0016483226656914,-0.9016483226656914
flow_npe,5000,5000,N=n,17,lambda,posterior_samples.pkl,10000,99.98866659469604,-0.011333405303957989
flow_npe,5000,5000,N=n,17,sigma,posterior_samples.pkl,10000,2.5290750651948155,0.5290750651948155
flow_npe,5000,5000,N=n,17,xi,posterior_samples.pkl,10000,-0.8472265351772308,-0.7472265351772308
flow_npe,5000,5000,N=n,18,lambda,posterior_samples.pkl,10000,100.05612216796875,0.056122167968752024
flow_npe,5000,5000,N=n,18,sigma,posterior_samples.pkl,10000,2.7412882538195698,0.7412882538195698
