cell,method,param,x,density
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.1332285473593524,1.70025991226015e-80
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.154213368138357,7.690052659726394e-88
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.175198188917362,1.609912290232963e-95
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.196183009696367,1.560033849119892e-103
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.217167830475372,6.997207148542872e-112
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.2381526512543766,1.4526946743545005e-120
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.2591374720333817,1.3959917809501567e-129
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.2801222928123863,6.2094092173988674e-139
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.3011071135913914,1.2784289786149261e-148
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.322091934370396,1.2183212927539687e-158
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.343076755149401,5.374102758136574e-169
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.3640615759284063,1.0972586213362666e-179
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.385046396707411,1.036981338985784e-190
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.406031217486416,4.536195715763198e-202
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.4270160382654207,9.184838635328431e-214
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.4480008590444258,8.608157037501602e-226
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.4689856798234304,3.734287365772373e-238
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.4899705006024355,7.498323843427884e-251
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.51095532138144,6.969145868998834e-264
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.5319401421604453,2.9981531948889254e-277
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.55292496293945,5.970174002622315e-291
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.573909783718455,5.502740867181902e-305
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.5948946044974597,2.34765e-319
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.6158794252764648,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.63686424605547,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.6578490668344745,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.6788338876134796,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.6998187083924843,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.7208035291714894,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.741788349950494,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.762773170729499,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.783757991508504,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.804742812287509,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.8257276330665135,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.8467124538455186,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.8676972746245233,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.8886820954035284,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.9096669161825335,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.930651736961538,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.9516365577405432,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.972621378519548,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,3.993606199298553,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.014591020077558,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.035575840856563,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.056560661635568,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.077545482414573,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.098530303193577,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.119515123972582,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.140499944751587,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.161484765530592,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.182469586309597,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.203454407088602,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.224439227867607,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.245424048646612,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.266408869425616,0.0
"n=1000, N=n^(3/2)",Reference (Gaussian convention),g,4.287393690204621,0.0
"n=1000, N=n^(3/2)",flow-NPE,g,0.1114143551826477,0.012982251628925733
"n=1000, N=n^(3/2)",flow-NPE,g,0.1323991759616526,0.014625812996403285
"n=1000, N=n^(3/2)",flow-NPE,g,0.15338399674065747,0.016552413124529746
"n=1000, N=n^(3/2)",flow-NPE,g,0.17436881751966238,0.01883665737008573
"n=1000, N=n^(3/2)",flow-NPE,g,0.19535363829866725,0.02151828843053458
"n=1000, N=n^(3/2)",flow-NPE,g,0.21633845907767216,0.02459424791912089
"n=1000, N=n^(3/2)",flow-NPE,g,0.23732327985667706,0.02801866353627384
"n=1000, N=n^(3/2)",flow-NPE,g,0.25830810063568194,0.031711592319384245
"n=1000, N=n^(3/2)",flow-NPE,g,0.27929292141468687,0.03557789870969351
"n=1000, N=n^(3/2)",flow-NPE,g,0.30027774219369174,0.03953608670564506
"n=1000, N=n^(3/2)",flow-NPE,g,0.3212625629726966,0.04355212459325466
"n=1000, N=n^(3/2)",flow-NPE,g,0.3422473837517015,0.047667377381591165
"n=1000, N=n^(3/2)",flow-NPE,g,0.3632322045307064,0.05200735601798583
"n=1000, N=n^(3/2)",flow-NPE,g,0.3842170253097113,0.05676297851389032
"n=1000, N=n^(3/2)",flow-NPE,g,0.4052018460887162,0.0621478107691952
"n=1000, N=n^(3/2)",flow-NPE,g,0.4261866668677211,0.0683475175755215
"n=1000, N=n^(3/2)",flow-NPE,g,0.447171487646726,0.07548387726252263
"n=1000, N=n^(3/2)",flow-NPE,g,0.46815630842573086,0.08361077532417507
"n=1000, N=n^(3/2)",flow-NPE,g,0.4891411292047358,0.09274531827619288
"n=1000, N=n^(3/2)",flow-NPE,g,0.5101259499837407,0.10292039974874707
"n=1000, N=n^(3/2)",flow-NPE,g,0.5311107707627456,0.11423374205936637
"n=1000, N=n^(3/2)",flow-NPE,g,0.5520955915417505,0.12686804964557652
"n=1000, N=n^(3/2)",flow-NPE,g,0.5730804123207554,0.14106822341185107
"n=1000, N=n^(3/2)",flow-NPE,g,0.5940652330997602,0.15708057073011497
"n=1000, N=n^(3/2)",flow-NPE,g,0.6150500538787651,0.17507787775572733
"n=1000, N=n^(3/2)",flow-NPE,g,0.63603487465777,0.19510405616538848
"n=1000, N=n^(3/2)",flow-NPE,g,0.6570196954367749,0.21706643668629727
"n=1000, N=n^(3/2)",flow-NPE,g,0.6780045162157797,0.240783175166625
"n=1000, N=n^(3/2)",flow-NPE,g,0.6989893369947846,0.26606663854995083
"n=1000, N=n^(3/2)",flow-NPE,g,0.7199741577737897,0.2928047410399906
"n=1000, N=n^(3/2)",flow-NPE,g,0.7409589785527946,0.3210016292652673
"n=1000, N=n^(3/2)",flow-NPE,g,0.7619437993317995,0.3507576499040612
"n=1000, N=n^(3/2)",flow-NPE,g,0.7829286201108043,0.3821963132999428
"n=1000, N=n^(3/2)",flow-NPE,g,0.8039134408898092,0.4153684074160751
"n=1000, N=n^(3/2)",flow-NPE,g,0.8248982616688141,0.4501699309450677
"n=1000, N=n^(3/2)",flow-NPE,g,0.845883082447819,0.48630048702505263
"n=1000, N=n^(3/2)",flow-NPE,g,0.8668679032268238,0.5232710246165874
"n=1000, N=n^(3/2)",flow-NPE,g,0.8878527240058287,0.560455676384591
"n=1000, N=n^(3/2)",flow-NPE,g,0.9088375447848336,0.5971771547628394
"n=1000, N=n^(3/2)",flow-NPE,g,0.9298223655638385,0.6328143725648778
"n=1000, N=n^(3/2)",flow-NPE,g,0.9508071863428433,0.6669160812871213
"n=1000, N=n^(3/2)",flow-NPE,g,0.9717920071218482,0.699292750290146
"n=1000, N=n^(3/2)",flow-NPE,g,0.9927768279008533,0.7300492556105413
"n=1000, N=n^(3/2)",flow-NPE,g,1.0137616486798582,0.7595272192122311
"n=1000, N=n^(3/2)",flow-NPE,g,1.034746469458863,0.7881546291318635
"n=1000, N=n^(3/2)",flow-NPE,g,1.055731290237868,0.8162422972493192
"n=1000, N=n^(3/2)",flow-NPE,g,1.0767161110168728,0.8437999751030946
"n=1000, N=n^(3/2)",flow-NPE,g,1.0977009317958777,0.8704485354189309
"n=1000, N=n^(3/2)",flow-NPE,g,1.1186857525748826,0.8954715665978839
"n=1000, N=n^(3/2)",flow-NPE,g,1.1396705733538874,0.9179921735321421
"n=1000, N=n^(3/2)",flow-NPE,g,1.1606553941328923,0.9372050138589685
"n=1000, N=n^(3/2)",flow-NPE,g,1.1816402149118972,0.952567957718196
"n=1000, N=n^(3/2)",flow-NPE,g,1.202625035690902,0.9638781625713067
"n=1000, N=n^(3/2)",flow-NPE,g,1.223609856469907,0.9712163218212484
"n=1000, N=n^(3/2)",flow-NPE,g,1.2445946772489118,0.9748092915974886
"n=1000, N=n^(3/2)",flow-NPE,g,1.2655794980279167,0.9748959498773474
"n=1000, N=n^(3/2)",flow-NPE,g,1.2865643188069216,0.9716622502064722
"n=1000, N=n^(3/2)",flow-NPE,g,1.3075491395859264,0.9652532443872052
"n=1000, N=n^(3/2)",flow-NPE,g,1.3285339603649315,0.9558157167057743
"n=1000, N=n^(3/2)",flow-NPE,g,1.3495187811439364,0.9435153936196556
"n=1000, N=n^(3/2)",flow-NPE,g,1.3705036019229413,0.9285119177027433
"n=1000, N=n^(3/2)",flow-NPE,g,1.3914884227019462,0.9109269024038702
"n=1000, N=n^(3/2)",flow-NPE,g,1.412473243480951,0.8908590085968918
"n=1000, N=n^(3/2)",flow-NPE,g,1.433458064259956,0.8684673573158922
"n=1000, N=n^(3/2)",flow-NPE,g,1.4544428850389608,0.8440857308937352
"n=1000, N=n^(3/2)",flow-NPE,g,1.4754277058179657,0.8182911303381449
"n=1000, N=n^(3/2)",flow-NPE,g,1.4964125265969705,0.791862140587318
"n=1000, N=n^(3/2)",flow-NPE,g,1.5173973473759754,0.7656192563826492
"n=1000, N=n^(3/2)",flow-NPE,g,1.5383821681549803,0.7402054749334442
"n=1000, N=n^(3/2)",flow-NPE,g,1.5593669889339852,0.7159018939765472
"n=1000, N=n^(3/2)",flow-NPE,g,1.58035180971299,0.6925605288384888
"n=1000, N=n^(3/2)",flow-NPE,g,1.6013366304919951,0.6696841959536766
"n=1000, N=n^(3/2)",flow-NPE,g,1.622321451271,0.6466203254093279
"n=1000, N=n^(3/2)",flow-NPE,g,1.643306272050005,0.6227934498404823
"n=1000, N=n^(3/2)",flow-NPE,g,1.6642910928290098,0.5978964844892977
"n=1000, N=n^(3/2)",flow-NPE,g,1.6852759136080147,0.5719884624944386
"n=1000, N=n^(3/2)",flow-NPE,g,1.7062607343870195,0.545485769292505
"n=1000, N=n^(3/2)",flow-NPE,g,1.7272455551660244,0.5190650747832747
"n=1000, N=n^(3/2)",flow-NPE,g,1.7482303759450293,0.4935112904191414
"n=1000, N=n^(3/2)",flow-NPE,g,1.7692151967240342,0.4695473613560749
"n=1000, N=n^(3/2)",flow-NPE,g,1.790200017503039,0.44768157154313626
"n=1000, N=n^(3/2)",flow-NPE,g,1.811184838282044,0.4281038713305857
"n=1000, N=n^(3/2)",flow-NPE,g,1.8321696590610488,0.4106526308254751
"n=1000, N=n^(3/2)",flow-NPE,g,1.8531544798400537,0.39485663314096525
"n=1000, N=n^(3/2)",flow-NPE,g,1.8741393006190588,0.3800393293795579
"n=1000, N=n^(3/2)",flow-NPE,g,1.8951241213980636,0.3654603870940774
"n=1000, N=n^(3/2)",flow-NPE,g,1.9161089421770685,0.35046562527416825
"n=1000, N=n^(3/2)",flow-NPE,g,1.9370937629560734,0.3346169830535987
"n=1000, N=n^(3/2)",flow-NPE,g,1.9580785837350783,0.31777547537144224
"n=1000, N=n^(3/2)",flow-NPE,g,1.9790634045140831,0.30011396820854874
"n=1000, N=n^(3/2)",flow-NPE,g,2.0000482252930882,0.28204931572319475
"n=1000, N=n^(3/2)",flow-NPE,g,2.021033046072093,0.26410779170277204
"n=1000, N=n^(3/2)",flow-NPE,g,2.042017866851098,0.24676620652494982
"n=1000, N=n^(3/2)",flow-NPE,g,2.0630026876301026,0.23032718457855011
"n=1000, N=n^(3/2)",flow-NPE,g,2.0839875084091077,0.21487655487611054
"n=1000, N=n^(3/2)",flow-NPE,g,2.1049723291881124,0.20033410989878533
"n=1000, N=n^(3/2)",flow-NPE,g,2.1259571499671175,0.1865643401007783
"n=1000, N=n^(3/2)",flow-NPE,g,2.146941970746122,0.1734867186758949
"n=1000, N=n^(3/2)",flow-NPE,g,2.1679267915251272,0.16113134960258044
"n=1000, N=n^(3/2)",flow-NPE,g,2.188911612304132,0.14962017013775153
"n=1000, N=n^(3/2)",flow-NPE,g,2.209896433083137,0.13909457962071464
"n=1000, N=n^(3/2)",flow-NPE,g,2.2308812538621416,0.12963432777882586
"n=1000, N=n^(3/2)",flow-NPE,g,2.2518660746411467,0.12121000755968633
"n=1000, N=n^(3/2)",flow-NPE,g,2.272850895420152,0.11368920928860526
"n=1000, N=n^(3/2)",flow-NPE,g,2.2938357161991565,0.1068892196654361
"n=1000, N=n^(3/2)",flow-NPE,g,2.3148205369781616,0.10064970561720564
"n=1000, N=n^(3/2)",flow-NPE,g,2.3358053577571662,0.09489248793912636
"n=1000, N=n^(3/2)",flow-NPE,g,2.3567901785361713,0.08964189169876718
"n=1000, N=n^(3/2)",flow-NPE,g,2.377774999315176,0.0849951741477675
"n=1000, N=n^(3/2)",flow-NPE,g,2.398759820094181,0.08105326055833316
"n=1000, N=n^(3/2)",flow-NPE,g,2.4197446408731857,0.07784019713893485
"n=1000, N=n^(3/2)",flow-NPE,g,2.440729461652191,0.07524705850438239
"n=1000, N=n^(3/2)",flow-NPE,g,2.4617142824311955,0.07302742065434728
"n=1000, N=n^(3/2)",flow-NPE,g,2.4826991032102006,0.0708493778971856
"n=1000, N=n^(3/2)",flow-NPE,g,2.5036839239892053,0.0683837915442549
"n=1000, N=n^(3/2)",flow-NPE,g,2.5246687447682103,0.065393033639969
"n=1000, N=n^(3/2)",flow-NPE,g,2.5456535655472154,0.06178674634910088
"n=1000, N=n^(3/2)",flow-NPE,g,2.56663838632622,0.05762868595827249
"n=1000, N=n^(3/2)",flow-NPE,g,2.587623207105225,0.053100735790509695
"n=1000, N=n^(3/2)",flow-NPE,g,2.60860802788423,0.048444779809290454
"n=1000, N=n^(3/2)",flow-NPE,g,2.629592848663235,0.04390484991010322
"n=1000, N=n^(3/2)",flow-NPE,g,2.6505776694422396,0.039683849836277346
"n=1000, N=n^(3/2)",flow-NPE,g,2.6715624902212447,0.03591884900014155
"n=1000, N=n^(3/2)",flow-NPE,g,2.6925473110002494,0.032672579303116976
"n=1000, N=n^(3/2)",flow-NPE,g,2.7135321317792545,0.029937645467047004
"n=1000, N=n^(3/2)",flow-NPE,g,2.734516952558259,0.027651394920050882
"n=1000, N=n^(3/2)",flow-NPE,g,2.755501773337264,0.02571992980650971
"n=1000, N=n^(3/2)",flow-NPE,g,2.776486594116269,0.024047775702528914
"n=1000, N=n^(3/2)",flow-NPE,g,2.797471414895274,0.022566221013857576
"n=1000, N=n^(3/2)",flow-NPE,g,2.818456235674279,0.02125097577408854
"n=1000, N=n^(3/2)",flow-NPE,g,2.8394410564532837,0.020121240910959935
"n=1000, N=n^(3/2)",flow-NPE,g,2.860425877232289,0.019218422749388894
"n=1000, N=n^(3/2)",flow-NPE,g,2.8814106980112935,0.01857163428813788
"n=1000, N=n^(3/2)",flow-NPE,g,2.9023955187902986,0.018164519186800916
"n=1000, N=n^(3/2)",flow-NPE,g,2.923380339569303,0.017919357705746153
"n=1000, N=n^(3/2)",flow-NPE,g,2.9443651603483083,0.017707980259304396
"n=1000, N=n^(3/2)",flow-NPE,g,2.965349981127313,0.017387046140624706
"n=1000, N=n^(3/2)",flow-NPE,g,2.986334801906318,0.01684352392569585
"n=1000, N=n^(3/2)",flow-NPE,g,3.0073196226853227,0.01603095499328101
"n=1000, N=n^(3/2)",flow-NPE,g,3.028304443464328,0.014981281398393673
"n=1000, N=n^(3/2)",flow-NPE,g,3.0492892642433325,0.013788455783652563
"n=1000, N=n^(3/2)",flow-NPE,g,3.0702740850223376,0.01257252838595521
"n=1000, N=n^(3/2)",flow-NPE,g,3.0912589058013427,0.01144005955448418
"n=1000, N=n^(3/2)",flow-NPE,g,3.1122437265803473,0.010455776232801686
"n=1000, N=n^(3/2)",flow-NPE,g,3.1332285473593524,0.009633316203757918
"n=1000, N=n^(3/2)",flow-NPE,g,3.154213368138357,0.008944253461668453
"n=1000, N=n^(3/2)",flow-NPE,g,3.175198188917362,0.008338364343384629
"n=1000, N=n^(3/2)",flow-NPE,g,3.196183009696367,0.007765882881391354
"n=1000, N=n^(3/2)",flow-NPE,g,3.217167830475372,0.0071938684730404176
"n=1000, N=n^(3/2)",flow-NPE,g,3.2381526512543766,0.006612513384544541
"n=1000, N=n^(3/2)",flow-NPE,g,3.2591374720333817,0.0060317980176450015
"n=1000, N=n^(3/2)",flow-NPE,g,3.2801222928123863,0.005472671757309436
"n=1000, N=n^(3/2)",flow-NPE,g,3.3011071135913914,0.004958268975438817
"n=1000, N=n^(3/2)",flow-NPE,g,3.322091934370396,0.004508980442689495
"n=1000, N=n^(3/2)",flow-NPE,g,3.343076755149401,0.004141700168086919
"n=1000, N=n^(3/2)",flow-NPE,g,3.3640615759284063,0.003870666677245081
"n=1000, N=n^(3/2)",flow-NPE,g,3.385046396707411,0.0037068814535392253
"n=1000, N=n^(3/2)",flow-NPE,g,3.406031217486416,0.003655021023255778
"n=1000, N=n^(3/2)",flow-NPE,g,3.4270160382654207,0.003709221135498228
"n=1000, N=n^(3/2)",flow-NPE,g,3.4480008590444258,0.003850161263401572
"n=1000, N=n^(3/2)",flow-NPE,g,3.4689856798234304,0.004045056959918556
"n=1000, N=n^(3/2)",flow-NPE,g,3.4899705006024355,0.004250627435121663
"n=1000, N=n^(3/2)",flow-NPE,g,3.51095532138144,0.004418287889821622
"n=1000, N=n^(3/2)",flow-NPE,g,3.5319401421604453,0.004501035746462414
"n=1000, N=n^(3/2)",flow-NPE,g,3.55292496293945,0.0044617979563580335
"n=1000, N=n^(3/2)",flow-NPE,g,3.573909783718455,0.004282341688671733
"n=1000, N=n^(3/2)",flow-NPE,g,3.5948946044974597,0.003970364719005965
"n=1000, N=n^(3/2)",flow-NPE,g,3.6158794252764648,0.0035614341938028818
"n=1000, N=n^(3/2)",flow-NPE,g,3.63686424605547,0.0031133712789391606
"n=1000, N=n^(3/2)",flow-NPE,g,3.6578490668344745,0.002693492863303109
"n=1000, N=n^(3/2)",flow-NPE,g,3.6788338876134796,0.0023623327277326454
"n=1000, N=n^(3/2)",flow-NPE,g,3.6998187083924843,0.0021591656720537926
"n=1000, N=n^(3/2)",flow-NPE,g,3.7208035291714894,0.0020938772181580963
"n=1000, N=n^(3/2)",flow-NPE,g,3.741788349950494,0.002147010926018031
"n=1000, N=n^(3/2)",flow-NPE,g,3.762773170729499,0.0022767679427503702
"n=1000, N=n^(3/2)",flow-NPE,g,3.783757991508504,0.002429850326100849
"n=1000, N=n^(3/2)",flow-NPE,g,3.804742812287509,0.0025528883530794707
"n=1000, N=n^(3/2)",flow-NPE,g,3.8257276330665135,0.002602214762801569
"n=1000, N=n^(3/2)",flow-NPE,g,3.8467124538455186,0.0025508918670481464
"n=1000, N=n^(3/2)",flow-NPE,g,3.8676972746245233,0.0023924787837599675
"n=1000, N=n^(3/2)",flow-NPE,g,3.8886820954035284,0.002141158055253675
"n=1000, N=n^(3/2)",flow-NPE,g,3.9096669161825335,0.0018281035954379845
"n=1000, N=n^(3/2)",flow-NPE,g,3.930651736961538,0.0014947073675829414
"n=1000, N=n^(3/2)",flow-NPE,g,3.9516365577405432,0.0011842068946371126
"n=1000, N=n^(3/2)",flow-NPE,g,3.972621378519548,0.0009337346721524716
"n=1000, N=n^(3/2)",flow-NPE,g,3.993606199298553,0.000768473115328544
"n=1000, N=n^(3/2)",flow-NPE,g,4.014591020077558,0.0006986780675648917
"n=1000, N=n^(3/2)",flow-NPE,g,4.035575840856563,0.0007194378498512423
"n=1000, N=n^(3/2)",flow-NPE,g,4.056560661635568,0.0008126141796024421
"n=1000, N=n^(3/2)",flow-NPE,g,4.077545482414573,0.0009504346462677331
"n=1000, N=n^(3/2)",flow-NPE,g,4.098530303193577,0.001100299674413141
"n=1000, N=n^(3/2)",flow-NPE,g,4.119515123972582,0.0012302303652645798
"n=1000, N=n^(3/2)",flow-NPE,g,4.140499944751587,0.0013140749816490517
"n=1000, N=n^(3/2)",flow-NPE,g,4.161484765530592,0.001335432188084547
"n=1000, N=n^(3/2)",flow-NPE,g,4.182469586309597,0.001289484159456136
"n=1000, N=n^(3/2)",flow-NPE,g,4.203454407088602,0.0011824980926994353
"n=1000, N=n^(3/2)",flow-NPE,g,4.224439227867607,0.0010293557233617624
"n=1000, N=n^(3/2)",flow-NPE,g,4.245424048646612,0.0008498526500649805
"n=1000, N=n^(3/2)",flow-NPE,g,4.266408869425616,0.0006646281518314942
"n=1000, N=n^(3/2)",flow-NPE,g,4.287393690204621,0.0004915382672250979
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.1114143551826477,0.0003426251048837727
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.1323991759616526,0.0005076118178298978
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.15338399674065747,0.000737456547791038
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.17436881751966238,0.0010516417564114062
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.19535363829866725,0.0014735628913799602
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.21633845907767216,0.0020308829251405197
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.23732327985667706,0.002755871124105881
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.25830810063568194,0.0036857146747275825
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.27929292141468687,0.004862766476953061
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.30027774219369174,0.006334652471156165
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.3212625629726966,0.008154112022123825
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.3422473837517015,0.010378397216422808
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.3632322045307064,0.013068030799595131
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.3842170253097113,0.016284741275766904
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.4052018460887162,0.02008847789029925
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.4261866668677211,0.024533565882271006
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.447171487646726,0.029664280132204693
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.46815630842573086,0.03551035394258728
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.4891411292047358,0.042083138443583946
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.5101259499837407,0.04937321901578239
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.5311107707627456,0.05735022434547599
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.5520955915417505,0.06596531321278712
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.5730804123207554,0.07515642420805041
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.5940652330997602,0.08485589968134827
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.6150500538787651,0.09499964735826057
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.63603487465777,0.10553667497419941
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.6570196954367749,0.11643768381913816
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.6780045162157797,0.1277014462634356
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.6989893369947846,0.13935788869551657
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.7199741577737897,0.1514671063743562
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.7409589785527946,0.16411391333218245
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.7619437993317995,0.1773979689330129
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.7829286201108043,0.19142003423532533
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.8039134408898092,0.20626550045596098
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.8248982616688141,0.22198696094345266
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.845883082447819,0.2385881635351856
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.8668679032268238,0.2560120170558348
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.8878527240058287,0.27413524700412256
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.9088375447848336,0.2927716581976369
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.9298223655638385,0.3116847401334926
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.9508071863428433,0.33060868709965235
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.9717920071218482,0.34927511800929567
"n=1000, N=n^(3/2)",Gaussian-NPE,g,0.9927768279008533,0.36744130875420217
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.0137616486798582,0.3849150370795694
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.034746469458863,0.40157149284938537
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.055731290237868,0.4173591649801137
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.0767161110168728,0.4322938950905796
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.0977009317958777,0.44644282486794623
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.1186857525748826,0.4599020752906009
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.1396705733538874,0.47277309295856795
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.1606553941328923,0.48514239162414086
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.1816402149118972,0.49706801964694247
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.202625035690902,0.5085739778916782
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.223609856469907,0.5196516756237861
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.2445946772489118,0.5302659801625603
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.2655794980279167,0.5403628698454243
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.2865643188069216,0.5498761575060201
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.3075491395859264,0.5587319030900577
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.3285339603649315,0.5668504893305385
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.3495187811439364,0.5741474173404341
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.3705036019229413,0.5805343856566527
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.3914884227019462,0.5859220844388607
"n=1000, N=n^(3/2)",Gaussian-NPE,g,1.412473243480951,0.5902255157713606
