method,n_obs,n_sims,budget_label,seed,delta0,pbs_array_index,pbs_job_id,pbs_exit_status,pbs_walltime,pbs_reason,pbs_stdout,pbs_stderr,output_dir,delta_dir,complete,status,missing_files,partial_files_present,partial_files,kl,mmd,kl_finite,mmd_finite,metrics_status,reference_shape,posterior_shape,shape_ok,metrics_json,kl_txt,mmd_txt,reference_samples_npz,posterior_samples_npz
flow_npe,100,100,N=n,10,1.0,11,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/validation_curve.csv,0.7289208844460602,0.021968841552734375,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_10/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,11,1.0,12,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/validation_curve.csv,0.7162992540672672,0.11414289474487305,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_11/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,12,1.0,13,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/validation_curve.csv,0.5555636552317759,0.054685235023498535,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_12/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,13,1.0,14,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/validation_curve.csv,1.0503659144046782,0.1217496395111084,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_13/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,14,1.0,15,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/validation_curve.csv,0.7709599870582254,0.11488747596740723,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_14/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,15,1.0,16,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/validation_curve.csv,0.9270425419547426,0.04458796977996826,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_15/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,16,1.0,17,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/validation_curve.csv,1.4451655459124415,0.1652003526687622,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_16/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,17,1.0,18,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/validation_curve.csv,0.4543917232614825,0.04953110218048096,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_17/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,18,1.0,19,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/validation_curve.csv,0.6427741201258568,0.03753018379211426,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_18/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,19,1.0,20,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/validation_curve.csv,1.135732750090525,0.1466372013092041,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_19/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,20,1.0,21,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/validation_curve.csv,1.254509592078201,0.14179730415344238,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_20/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,21,1.0,22,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/validation_curve.csv,0.4999568706708457,0.019322514533996582,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_21/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,100,100,N=n,22,1.0,23,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/validation_curve.csv,1.4537272781147437,0.1945197582244873,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_100_n_sims_100_seed_22/delta_0_1/flow_npe_posterior_samples.npz
